	10369.Gastrectomy	10673.Gastrectomy	10733.Healthy	10354.Healthy	10183.Healthy	10519.Healthy	10463.Healthy	10037.Healthy	10647.Healthy	10341.Healthy	10360.Gastrectomy	10784.Healthy	10114.Healthy	10751.Gastrectomy	10132.Healthy	10297.Gastrectomy	10563.Gastrectomy	10056.Gastrectomy	10618.Healthy	10791.Gastrectomy	10554.Gastrectomy	10068.Gastrectomy	10208.Healthy	10258.Healthy	10599.Gastrectomy	10486.Healthy	10291.Gastrectomy	10340.Healthy	10105.Healthy	10558.Gastrectomy	10176.Gastrectomy	10304.Healthy	10672.Gastrectomy	10794.Healthy	10537.Healthy	10509.Gastrectomy	10659.Healthy	10060.Healthy	10623.Gastrectomy	10395.Gastrectomy	10197.Healthy	10455.Gastrectomy	10433.Gastrectomy	10782.Gastrectomy	10457.Gastrectomy	10319.Gastrectomy	10064.Gastrectomy	10025.Healthy	10234.Gastrectomy	10703.Gastrectomy	10742.Gastrectomy	10317.Healthy	10257.Gastrectomy	10207.Healthy	10058.Healthy	10250.Healthy	10850.Healthy	10684.Healthy	10562.Healthy	10451.Gastrectomy	10355.Gastrectomy	10080.Healthy	10106.Healthy	10112.Gastrectomy	10696.Gastrectomy	10048.Healthy	10156.Gastrectomy	10215.Healthy	10690.Gastrectomy	10192.Gastrectomy	10423.Gastrectomy	10465.Healthy	10219.Healthy	10632.Healthy	10540.Gastrectomy	10741.Healthy	10378.Healthy	10302.Healthy	10574.Gastrectomy	10776.Healthy	10807.Healthy	10107.Healthy	10501.Gastrectomy	10538.Gastrectomy	10244.Healthy	10231.Healthy	10166.Gastrectomy	10246.Healthy	10104.Gastrectomy	10189.Gastrectomy	10167.Gastrectomy	10680.Gastrectomy	10657.Healthy	10036.Healthy	10357.Healthy	10243.Gastrectomy	10100.Healthy	10543.Healthy	10698.Healthy	10226.Healthy	10205.Gastrectomy	10342.Gastrectomy	10321.Gastrectomy	10487.Healthy	10701.Healthy	10810.Gastrectomy
M00581	3.6213610887333334e-05	0.00011754449618286667	5.5027564806880004e-05	3.6330110033253335e-05	2.7656459003833332e-05	6.160981740916668e-05	0.00010183361303916667	5.756012373233332e-05	7.775282994350667e-05	8.515524078633333e-05	3.837213311533333e-05	2.7561201391766662e-05	8.243258445560002e-05	3.5304092793984e-05	8.391030466466668e-05	9.973438599097e-05	7.107651177571668e-05	7.131284924712667e-05	6.700196859531e-05	3.734074681033333e-05	8.939977598103334e-05	6.360540937071e-05	9.508325205689667e-05	5.467753017787334e-05	6.595298439311999e-05	6.937538035433332e-05	8.828502637175001e-05	7.95881074706e-05	7.004150979326999e-05	2.3968946590066667e-05	7.396487117314869e-05	0.0001347503293259	9.647782765276336e-05	2.47815868016e-05	0.00013660171328542568	6.482214354098334e-05	0.00011881869561343335	0.00016407317514999999	4.567599186166733e-05	2.75521096216e-05	6.1522230704e-06	3.8547625586333335e-05	8.392051912633335e-05	6.633474547266666e-05	4.781874505601001e-05	4.949332507433333e-05	5.415685040955e-05	0.00011818433068738003	5.9738561233679345e-05	5.043920746743833e-05	3.3821397633073326e-05	5.6998606089333336e-05	6.009093964430003e-05	4.2945447923333335e-05	8.206097656083334e-05	8.507645680343667e-05	5.2612822264333334e-05	5.688719571066667e-05	4.505507394504001e-05	6.76955191393e-05	6.236461826233333e-05	0.00018910463078833327	5.477274436578666e-05	4.5131576948713345e-05	7.159178710944334e-05	0.00010175858015073336	4.251230448566667e-05	3.577660439333333e-05	4.884967708133333e-05	7.066001058410333e-05	7.5532742188546e-05	3.5362233205e-05	5.487522411530666e-05	6.198712733539665e-05	3.7370408354000004e-05	1.6833065939866665e-05	9.489639054716668e-05	5.568938626180001e-05	9.992874937657366e-05	3.945361522147333e-05	2.8385577362456666e-05	6.933980988473398e-05	5.858448189333332e-05	8.85059787562e-05	4.580573724412e-05	2.9392696160309997e-05	3.3875696151999995e-05	2.919860599306333e-05	5.072296376755667e-05	5.7521494183546664e-05	5.6434715100638e-05	6.0624336887333325e-05	7.105263337093e-05	0.00010101366889179997	8.390839847756665e-05	7.532443155690401e-05	5.065804042173334e-05	5.2524177108000006e-05	5.369340232323335e-05	7.854833868006001e-05	5.397523875600001e-05	0.00010427938265881137	3.040491417086667e-05	6.393228156811001e-05	2.879746536583333e-05	4.855125957366668e-05
M00582	0.00016550832264156004	0.0008211800548549599	0.00025436762057520003	0.000424545475044	0.00013245479531137996	0.00045565003497536016	0.0005099827517812801	0.00027270682171944	0.0004553219283378799	0.00052684369820352	0.0002019834271581601	0.000132901856272572	0.00032144109288048	0.00013444954518260002	0.00044489940594396015	0.00062851567785232	0.00045472632330823985	0.0006314368801688799	0.00035130960479504	0.0001951555326188	0.0006768281947180397	0.00038682363141852007	0.0004493955245336	0.00018429367434056001	0.00035683887359044	0.00033060770799452	0.0005979004519897601	0.00033340713971956	0.0004444069638746001	0.00017016628770624806	0.0003566536197646	0.00052348059663508	0.0006074280495028001	0.00018202270686691204	0.00064898522379324	0.00034974805374452	0.00059355771897164	0.00049051877211816	0.0002418622706010001	0.000140684560213272	5.335832945572801e-05	0.00023557822008032003	0.00048692005395351994	0.00032465001148628	0.00018615275135608008	0.00044274171928712	0.0002704933715714001	0.0005070060978080799	0.0003147664712287201	0.0002481434372912	0.000158868242620636	0.00026617687731168	0.00024957021180344	0.00029039466044659994	0.00034952584465636	0.00043657243064639987	0.00015742626495519996	0.00028610159982032	0.00017703636809795998	0.0007283499848819598	0.00035442945551016	0.0005802824843768001	0.00029583673333948013	0.00032466908103915995	0.00047191463107835996	0.00045305561077324015	0.00028280330469684	0.00022352140404303993	0.0003259369549758001	0.00045589679633824016	0.00034823743003324013	0.00021982302307880006	0.00027962340620976	0.00033151260029524	0.00018005902650112006	0.00020591309344499198	0.0004108013010218799	0.00029336396397404007	0.00035648213075768005	0.0001905716387928	0.000129496491217048	0.0002654022321538	0.00037500195214532	0.0006215502717437997	0.00021814063167044	0.00020203941229751597	0.00014696733986052	0.000117880418019256	0.0003226579578462	0.0004713072935872801	0.00034018352670056	0.00036185905554376	0.000590614351745	0.0004037587962354	0.0004045379632869999	0.0004031309145008	0.00026069427066448004	0.00021716124857640005	0.0003365361905434	0.00037287889930688	0.00029101213017683995	0.00043037292939668	0.000213645820005784	0.0004514982833345201	0.00019018935910742	0.00019737735230684
M00461	0.0	1.932789174535e-05	3.899780252225e-06	3.1833163838400004e-06	0.0	1.0240542633964999e-05	5.467708899795e-06	0.0	2.357574999325e-06	6.0807068988e-06	0.0	0.0	8.467104677295e-06	0.0	1.001988100511e-05	0.0	0.0	6.784430670860001e-07	1.7640427225700002e-06	0.0	0.0	1.988433067935e-06	3.304508866295e-06	1.520105299994e-06	2.671887819695e-06	0.0	8.309991541665002e-07	7.1887547885e-06	0.0	0.0	1.0666067984020001e-06	2.33166970326e-05	1.14547786916e-06	0.0	3.26305572949e-06	1.775818556015e-06	2.135861906855e-05	0.00011110180394049998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3681076734954995e-06	1.8693063045875e-06	0.0	0.0	2.9090348980800008e-06	0.0	2.31667869265e-06	0.0	0.0	7.69677327967e-06	0.0	0.0	6.347104143369999e-06	5.876072987515e-06	0.0	0.00013911968808150006	1.2546823165215e-06	3.29509395928e-06	8.981303420264999e-07	1.24499181894e-05	0.0	0.0	0.0	3.31885314389e-06	1.108257217715e-06	0.0	2.67359322183e-06	1.7945115634099998e-06	0.0	0.0	1.2904425825999999e-05	2.10246807023e-05	6.04508050497e-07	3.251545262775e-06	8.815127579405e-07	1.00188517367e-06	0.0	2.343567075965e-06	1.2683937200700002e-06	0.0	0.0	6.67863827666e-06	1.4956356180700002e-06	0.0	0.0	0.0	3.41864718017e-06	4.97557177026e-05	3.394099784255e-06	0.0	1.3414819711e-06	0.0	1.916368652045e-06	1.5545825951700001e-06	0.0	0.0	0.0	1.909246216195e-06	0.0	0.0
M00220	6.796949448075e-07	7.303879977725e-06	1.36601469338e-05	1.69346041986e-05	1.5039858115815e-05	2.491590014075e-06	7.370696895535e-06	6.089448025805e-06	1.079489106625e-05	1.04906135369625e-05	1.237796684955e-05	4.434010474063749e-06	1.1381087384510001e-05	3.6197554020625e-05	3.8182544263125e-06	5.1376754124725e-06	6.7898244273375e-06	1.7249896260450002e-05	9.627049490452499e-06	6.7872131204474995e-06	1.4908067157425e-05	1.026441373504e-05	1.005415113573e-05	3.65371594495e-06	6.0678976536075e-05	7.444268896535e-06	1.4147858327775e-05	3.845382632967501e-06	6.213828618135e-06	8.60018436144e-05	7.031430772622501e-06	9.009856438665e-06	1.322835306165e-05	3.7095331737574996e-06	8.91420188772e-06	6.1646606628299985e-06	2.08791177795e-06	9.6348108948625e-06	8.627808065132501e-06	5.9961172482e-06	1.0299437923207501e-06	7.4205298069575016e-06	8.580498347922501e-06	2.0877634912125e-05	1.3330059852315e-05	5.0770716811325e-06	5.0109145516849995e-06	2.0997451051825e-05	9.964029997472501e-06	2.7758024102825e-06	8.3496335451375e-06	2.27735960618275e-06	5.08231504141e-06	2.807010885275e-06	5.9201402462275e-06	1.90306624446e-05	1.0601266087219999e-06	2.4228166118974997e-06	1.67842799585725e-05	4.5196866710224995e-06	2.310648841964e-06	1.0006932572385001e-05	6.15541708646e-06	6.016903648980001e-06	5.5477120949699996e-06	2.3927286865725e-05	7.5834755684025e-06	5.933764593255e-05	5.68555588219e-06	9.1234061314975e-06	3.07698001585e-06	3.9368610179775005e-06	5.356694035732499e-06	4.3850514854349995e-06	0.0	0.0	1.6578168711274998e-05	5.7266899464125e-06	1.1370319206707504e-05	2.9809409831525e-06	5.3291639244125e-05	6.13750743271975e-06	1.1535648805425e-05	1.01114697917275e-05	4.7932869159225015e-06	1.66419899016625e-06	2.8945985700500005e-07	3.6744590740475e-06	1.1645172873875e-05	1.49469630787e-05	1.3268603282775e-05	2.6322375797725e-05	1.3404557948817501e-05	4.0831436837225e-05	1.77548346424e-05	1.426905341095e-05	5.58808656922e-06	8.6333289099725e-06	1.08813441843725e-05	4.6074031196725e-06	3.3649093456025e-06	1.0608412940634997e-05	2.16839394167e-05	1.0902716673225e-05	3.0791350847025e-06	1.2280816466274996e-05
M00583	0.0	5.752148940994998e-07	0.0	0.0	5.815177239800002e-07	3.6028870392300003e-06	0.0	0.0	1.63197889069e-06	0.0	0.0	0.0	0.0	0.0	0.0	6.9093075142e-05	0.0	0.0	0.0	0.0	0.0	1.50173566321e-06	0.0	4.45549653856e-06	0.0	0.0	1.045136994346e-06	0.0	0.0	1.205302896009e-06	0.0	0.0	2.8535381225149987e-07	0.0	0.0	0.0	0.0	2.260740166705e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7800012556550002e-06	0.0	0.0	0.0	0.0	2.018334376955e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46083230949e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.008628036655e-06	0.0	1.7528573112699996e-06	0.0	0.0	0.0	0.0	1.0301641813299999e-06	2.079358935875e-07	4.71436447114e-07	0.0	0.0	9.59714000208e-07	0.0	0.0	2.052139014105e-07	3.03937754765e-06	2.9178133406900006e-06	4.814676071385e-07	1.0986096531850002e-06	0.0	0.0	3.40807259626e-07	0.0	0.0	0.0	0.0	5.00865335885e-07	0.0	0.0
M00221	0.00013421849366816664	0.00038200097292266665	0.00024577663557156663	0.0003610146217086667	0.00030996985283100005	0.0002395338163801667	0.00036639570675300003	0.0002109815145454667	0.0003172043149794333	0.00021283905828013334	0.000217004935827	0.0001470577456729	0.0002284732196399	0.0002209082930673333	0.0003786520395796	0.0006524551257644332	0.00031463596517393336	0.0003583284017143666	0.0003753527371196667	0.0001925573449930667	0.0003232633295158333	0.00019952671823716668	0.000329720172727	0.00016240229395553336	0.00040430452177566653	0.0003896257619423001	0.0003278566664386333	0.0002426125985903	0.0002713082555125667	0.00044479577632599996	0.0002973073392096667	0.0005079969309090001	0.0003222075902594333	0.00016757384685453332	0.0002814262820192	0.00024382742776150006	0.0003813326767503333	0.0004740879978080001	0.00019886241100903327	0.00016071018011286668	0.0004261188551036666	0.00038328312284599997	0.00031758695778833336	0.0002997385629563333	0.00021588221911763336	0.0002429371606029667	0.00015124383977103333	0.0003154090505963333	0.00019296238439800006	0.00030578155587	0.000321281254064	0.0002929490850856334	0.00019570175572576666	0.00019535082889116667	0.00017499291526653333	0.0002851157773697	0.0001762418479224333	0.0002280158845482667	0.00019450894534273332	0.00025585909661616666	0.00020329604529573334	0.0004851931811063334	0.00015907718841336668	0.0002246868008973667	0.0002264805679239	0.00032991583227150005	0.0003165768898316667	0.000450875558796	0.0002582340660432	0.00028292328631310005	0.0001120976062207	0.00017173264691263334	0.0003411706554958333	0.00023306170738246666	0.000312108968407	0.00020807700896633333	0.0002487668936573667	0.00018486123581080004	0.0002502889698971333	0.00019768371093146665	0.000315999656095	0.0001981807478156333	0.0003110717174294	0.0003665354622307	0.00021608857865153334	0.0002705648669676667	0.00010215954362456668	0.00018905758257786666	0.0003245092443216667	0.0003798680864652666	0.0003079617109906667	0.00036127871562883335	0.0002814857280574333	0.0002960041262376667	0.0002997524150194667	0.0003062476724928667	0.00021799219810946665	0.0002758192052364333	0.00022111616468766665	0.0002053292160437	0.0003550393249615667	0.0002437081579396333	0.00029687067040566666	0.0003300135915656	0.00011787457760406664	0.00022174221871796665
M00342	0.0	2.30758157629e-05	2.363949047005e-06	3.4978979096625e-06	0.0	2.91202646048e-06	7.3078623202e-06	0.0	3.51987612526e-06	4.4233223669775e-06	0.0	0.0	5.56777802155e-06	0.0	3.5927100327e-06	1.179102745802e-06	1.00389255126e-06	1.564431177312e-06	2.4912685006225e-06	0.0	1.636069627345e-06	1.7465561994475002e-06	2.17934217608e-06	2.40538557004e-06	5.236513775344999e-06	1.0699106740750001e-07	2.472551765735e-06	6.295085273575e-06	2.212335424035e-06	1.911114361795e-07	6.70510371889e-07	4.3436730610825e-05	4.5569141085440004e-06	0.0	1.08547655534e-05	9.56061829065e-07	2.0469896004075e-05	9.17223714755e-05	1.0695481128025e-07	0.0	0.0	7.264703525399999e-08	0.0	9.754317106749999e-08	1.0064443153325002e-06	0.0	7.19209640394e-07	3.6077160846325004e-06	7.791544801850001e-07	7.998368283805e-07	1.8291793754724998e-06	0.0	3.912807765102501e-06	0.0	1.8725799842075e-06	3.4446396588775e-06	0.0	2.0513622642225004e-07	2.6565032292225e-06	5.6410313823249985e-06	9.28606266405e-08	0.00010272912837625	3.4186599364925e-06	9.96928580925e-07	9.025190279175e-07	1.6541112759000006e-05	0.0	1.8450691525574999e-07	0.0	2.092918836575e-06	5.76185167166e-07	7.09972958335e-08	1.1924737865699998e-06	4.3298280029900004e-06	1.0901485225825e-07	0.0	1.6294392037875e-05	1.19893887104e-05	8.78086271495e-06	6.25125165905e-06	8.675118547274997e-07	1.0366815957725e-06	1.3066652422175e-07	1.1917266843424999e-06	1.812802497865e-06	3.0418679803075e-06	0.0	2.9295819414e-06	2.466003359495e-06	2.6080218993000004e-07	1.0921121216725e-06	0.0	3.9542739753075e-06	2.5349189894075e-05	5.862118679425e-06	2.1600023078e-06	4.7125283579575003e-07	0.0	1.6495631740525e-06	3.9913748769725e-06	3.7886146912175e-07	4.169503440075e-06	0.0	6.537993141175e-06	0.0	0.0
M00222	0.000259116918145	0.0005741391976365	0.00030447742547875	0.00035919574106374995	0.0003051973844165	0.00024136601352225	0.00034897668584375004	0.00030050924359900004	0.00032493303075275	0.0003741633653	0.00022386722441375	0.00027368193589025	0.000309283860614	0.00026073865935499996	0.0003463418776365	0.00031792036834525	0.00035591619570949994	0.000348854123386	0.000342006248442	0.00023309036350425	0.00037638437571175	0.0003321441590635	0.0003583858223345	0.00034570426293925013	0.00039167064337	0.00033246210649550003	0.00038817552008899996	0.00026895645602325	0.0002781939787055	0.0002649228527455	0.0003071688469505	0.00037947542653050015	0.00035419856333074995	0.00023754420569125	0.0002988163621485	0.00032348774854600005	0.000437715617494	0.00039749369341225	0.0002313829247005	0.00020372093891375	0.0003277224027545	0.0003065645671015	0.00026665508220675	0.0003268509316385	0.00026609390262425	0.0003106009581155	0.0003085105992275	0.0003528932979895	0.0002555071029155	0.000325912477816	0.00027440018014900005	0.00032777182232300003	0.00033176711039125	0.00022171197402524995	0.00029129932331625	0.00035575967422225	0.00038891616778675	0.00026721040223125	0.0003389466955780001	0.00026240572305025	0.0002790637514435	0.00045822315094075	0.0003242885011650001	0.0002946792547405	0.0002713480575025	0.0004450718109942501	0.0003116252486357501	0.000290837872696	0.00022952575017975	0.000314477201218	0.00020884060225449995	0.000210504895297	0.00033338160309000003	0.0002635194004725	0.00028521856200525	0.00021185893791795006	0.000362829570893	0.00025891481676925	0.00038755004490875	0.00029933836010675004	0.00026401433866625	0.000366691469931	0.00030700494825325005	0.00034994784495225	0.00026257305079725003	0.00024347364593675	0.0001770770979794	0.0003049636087295	0.00030327914992675	0.0003101205460615	0.00034945060940900005	0.0002866656833435	0.00032493451977275	0.0003217007766685	0.00034209224762325003	0.0003339041858535001	0.00035881853050825	0.00026966751041000004	0.00029263363606900003	0.00032521770482925	0.00027393569877125	0.00035420359127699995	0.00023452195109175	0.0003635720270335001	0.0003238243408475	0.000238606473226
M00585	7.086762997162001e-06	0.0001053135440952	6.9257856731440005e-06	1.8453441724900002e-06	8.789255728713999e-06	1.49617891754e-05	1.495949227866e-05	5.149826664122e-06	1.647228982638e-05	5.258903245962e-06	1.726867665856e-05	5.0295227292564e-06	1.8009528647460002e-05	3.9765543265140015e-06	2.267358100494e-05	1.1660074040738e-05	1.2279480640760001e-05	1.1955227258202001e-05	1.221277957344e-05	1.0713376664562e-06	6.385131144482e-06	9.0606247451e-06	2.543004584068e-05	3.0098124373959996e-05	1.081570522186e-05	2.082388325628e-06	2.463448264774e-05	1.1465613941713e-05	4.3884115408919995e-06	1.0026277120478e-05	1.4333884738820002e-05	2.2694084519820003e-05	8.323116823334002e-07	3.7095352866380006e-06	6.459829631119999e-05	1.802615813424e-05	7.608575137581999e-05	6.671720150788001e-06	8.950550268660001e-06	2.4969899056599997e-06	6.575206003536001e-07	4.4329324131580005e-06	1.9645760056650005e-05	1.2152660587106e-05	1.9164335707720003e-05	5.696916342924001e-05	1.2570175182808e-05	1.5628224750327999e-06	3.0585817697860004e-05	8.904605043688e-06	2.679829288044e-05	1.1424356279548001e-06	1.8959823146854e-06	1.7196156536619996e-05	1.165838572298e-05	4.220792325086e-05	2.386254177566e-06	5.29342444304e-06	5.098968028046e-06	5.189554546060002e-06	2.350445451966e-05	4.1914370353079996e-05	5.5563965339099996e-06	1.3271906919125998e-06	3.013939652816e-05	1.8406244378820002e-05	2.993947763126e-05	4.601060414324e-05	1.01534848673e-05	4.515352431368e-06	6.672532005896e-05	1.8901552749540002e-06	2.377445700336e-05	3.077561920822e-06	8.817689345862e-06	5.4046884384400005e-06	7.001260462560001e-06	2.2611628599740003e-06	2.86543748056e-05	8.984932133399997e-06	3.128237670884e-05	1.2093429821924e-05	9.915908525252e-06	3.1260283670660007e-06	7.314487635064001e-06	1.2715092479566003e-06	7.436188322430001e-07	8.035469537919998e-07	7.002145922366002e-06	6.8912194114440015e-06	2.93490919649e-05	1.2104543158339999e-05	5.055198361334e-05	9.97971436838e-08	9.013505126839999e-06	1.4614031083360001e-05	1.410027737068e-06	3.292336439102e-06	1.6791856483420003e-05	3.5493195128660002e-06	7.915964812184001e-06	1.7692873227779998e-05	3.2154907399180007e-06	1.80478988548e-05	1.0946368159406e-05	7.4130517624699995e-06
M00223	9.629668681046668e-06	4.7955691163066664e-05	1.2425617348539999e-05	7.05317413208e-05	1.9958218058766665e-05	2.465849136076667e-05	3.95201319766e-05	2.13634835439e-05	5.62011406612e-05	5.3221566912366664e-05	3.40314091882e-05	8.758938224393331e-06	3.230608536906666e-05	6.634342701923334e-05	1.459091750718e-05	0.00012139019923043333	3.79862312338e-05	3.6939223905333334e-05	9.477420128533333e-05	2.36481752747e-05	6.383195918476668e-05	3.8183687008966667e-05	6.587353481003332e-05	1.82204268519e-05	0.00014540150189943336	4.22409072982e-05	2.95783514087e-05	1.080440074743e-05	3.3239892515e-05	0.00010182595732183332	5.271388869556667e-05	8.182950765259998e-06	3.296698698383333e-05	1.93215602389e-05	1.657311989276667e-05	2.240802265706667e-05	4.745799122763334e-06	1.49330505725e-05	2.08433824854e-05	2.675450945363333e-05	8.489972682696667e-06	8.665211529693335e-05	5.71188740889e-05	6.03613091514e-05	2.963980198353333e-05	2.5535825095266665e-05	2.623858982756667e-05	2.26782450668e-05	2.1537078819666665e-05	5.076503218516667e-05	4.2841449291700014e-05	2.5470508558433333e-05	2.010104627773333e-05	3.3934629902833334e-05	8.749377377193333e-06	2.587051912953333e-05	1.42505950208e-05	4.1277187471266665e-05	1.5761293492233335e-05	2.57497281438e-05	3.5769092449700004e-05	5.9978141200733323e-05	4.02532497342e-05	2.116924376873333e-05	3.501494235773333e-05	2.3968433975933333e-05	7.911583010293334e-05	0.00013392179095233334	4.1387999436133336e-05	6.888415845193334e-05	1.1737036888936665e-05	9.762459926103334e-06	2.4645836309666666e-05	4.667695626703333e-05	6.416875761186666e-05	1.7629146380533336e-05	1.0390983260623332e-05	2.0589934609566665e-05	1.769638795482667e-05	9.204667711766664e-06	0.00010530876721936668	4.5899206866533326e-07	7.984257479026668e-05	3.92384393573e-05	2.0541174767933332e-05	7.08264163726e-05	4.331699009786667e-06	1.3408188568033332e-05	9.561920224436667e-05	8.17411706877e-05	5.197598213683334e-05	5.096212079816667e-05	6.4229617881e-06	4.362961481396666e-05	3.917153960476667e-05	2.4081548987066665e-05	3.107756526146667e-06	1.1319695276673335e-05	2.374868333696667e-05	2.3595445560333332e-05	5.657487435913334e-05	3.1210757968766664e-05	6.507758033073333e-05	3.297326579533333e-05	1.4361124447826666e-05	4.01408484132e-05
M00344	4.35029061985e-06	0.0	2.04834100601e-06	9.33970783035e-05	2.08597651653e-05	2.74054354894e-06	7.19256360825e-06	1.31131625331e-05	9.19614591617e-06	9.08787990092e-06	2.00417528706e-05	0.0	0.0	5.16703229772e-05	3.25000959083e-05	4.49834547212e-05	1.25195070059e-05	2.8933270039e-05	9.97909576987e-05	1.54153344937e-05	2.29760424023e-05	0.0	2.57087609848e-05	1.05576992565e-05	0.000120561575962	9.162822079520001e-07	1.90105326646e-05	0.0	0.0	0.00011312676321299999	3.99251177984e-05	0.0	0.0	0.0	4.710161063e-05	5.08275873177e-06	4.52096722383e-05	0.0	1.94076317113e-05	4.18475480487e-05	0.00013464969989	7.8600080141e-05	4.84619789975e-06	5.38084985505e-05	1.44990810553e-05	2.34010749389e-05	3.61590283363e-05	1.8956096426099998e-06	8.78514052597e-06	3.2824550946e-05	8.656702212700001e-05	3.32739097105e-06	0.0	1.58225967251e-05	5.71350532461e-06	5.83621339259e-06	0.0	6.0018307281300004e-06	0.0	8.16490727103e-06	1.36181868582e-05	3.97336018986e-05	6.92642341501e-06	1.36443842435e-05	9.654111840830001e-06	6.4135332762e-06	9.52439843085e-05	0.000105465062685	2.68685366917e-05	0.0	3.89674838256e-05	0.0	8.75615731416e-06	1.13013175375e-05	9.26145404941e-05	6.52449400838e-05	8.28109184704e-06	1.5946563542e-05	7.73434334791e-06	9.617292882999999e-06	9.8833677312e-05	5.41831641945e-05	2.35355337671e-05	1.01681220265e-05	1.13761412529e-05	6.0956895386999994e-05	0.0	0.0	8.32086683402e-05	2.59570349909e-05	4.37828412129e-05	1.81174544557e-05	1.97269475518e-05	0.0	4.30936551857e-06	3.83516520407e-05	9.4662230794e-06	0.0	1.67437794988e-05	6.5770670115199994e-06	1.22212550651e-05	1.20389253296e-05	5.97122342848e-05	2.53991624329e-06	8.51260688366e-06	1.26486906154e-05
M00586	0.0	6.0686147922633325e-06	6.611906362006666e-06	9.501621081133331e-07	1.0857389550846666e-05	1.265347524609e-06	1.1891817289633333e-05	6.360054502686666e-06	3.666277710813334e-06	2.7615959227099997e-06	1.0468326788496666e-06	0.0	9.546608940496666e-06	4.866383700836665e-07	3.7924917998333336e-07	3.42811921194e-06	2.58112898869e-06	1.5741119041066667e-05	9.156225779316667e-06	8.057280084626666e-07	9.887092327956668e-06	1.6512624711733337e-07	2.5748006922866667e-06	5.366590297436667e-06	4.6697391491933336e-06	2.214648062793333e-06	5.013363558640001e-06	3.13548995158e-06	1.2819939165333334e-06	0.0	4.1827458047199995e-06	6.3520718140533344e-06	2.2063067762900003e-06	2.0941306639333333e-06	2.887337110120001e-07	4.834125570006666e-06	1.7798694842800004e-07	1.315627962656667e-06	4.2684922826966664e-06	0.0	1.0896548978753333e-05	1.3693289205063333e-06	0.0	2.2710002446766667e-05	2.0873353317666667e-06	1.8121664872333333e-06	2.42330288748e-07	7.641234823876668e-06	5.5662547598566665e-06	4.1370013614900005e-07	8.687405158163334e-05	0.0	1.1886278346339998e-06	2.14473737557e-06	1.35751836499e-05	3.600791975336666e-06	1.162780413890667e-06	0.0	2.4650985756533334e-06	3.3325635105533336e-06	4.940280928279999e-07	1.2248846213433332e-05	1.8793701596966666e-06	1.7615848158599998e-06	6.310312838576667e-07	6.924152679993334e-06	2.2883133288533334e-06	8.057559156743332e-07	1.2423807634376672e-06	7.730077893833332e-07	0.0	4.915184160099999e-07	6.2798123762e-08	2.467816176393333e-07	1.7484503323166668e-05	0.0	3.2524584664500007e-06	1.547108140796667e-06	1.4654312438933331e-05	3.739856007433333e-06	4.897193722986666e-07	1.2750591303633334e-05	0.0	8.125841113786665e-06	0.0	2.885717388916667e-06	7.378937255096668e-07	0.0	1.3603415874699998e-06	4.8517061318833325e-06	4.527711452596666e-06	3.103391376663333e-06	2.653273716476667e-06	3.193148246933333e-06	9.30742720045e-06	3.0037425334400003e-06	5.063028257810001e-07	3.887659445250001e-06	1.178195223036667e-06	1.2167693641100001e-06	5.290967659553331e-06	1.2690278667966666e-06	9.672390757023332e-06	1.094567677736e-05	3.1607594921666663e-06	1.6696687437999996e-06
M00224	2.158516213873333e-06	0.0	1.858481139223333e-05	7.329542385e-07	1.36756504035e-05	1.48793500193e-06	2.935359580616667e-07	4.758234996443334e-06	5.20772049172e-07	0.0	0.0	1.093767833641e-06	1.748539144086667e-05	7.151211473443333e-07	2.264913323793333e-05	1.6591495242799999e-06	0.0	0.0	0.0	2.00548932097e-07	0.0	6.21615901816e-07	1.45963971698e-06	1.3482011647466663e-07	0.0	0.0	1.03306498286e-07	0.0	0.0	5.238956839050001e-07	2.32837427037e-06	0.0	0.0	1.9288429770733336e-06	3.960796430366666e-06	6.274338491906667e-07	0.0	8.326643279959999e-07	0.0	0.0	3.03436422299e-06	5.373728641573334e-06	0.0	2.2444673092433333e-06	1.2072476256223332e-05	0.0	1.568439305253333e-05	0.0	0.0	2.053861885433333e-07	0.0	0.0	1.7986172337433333e-05	4.140351592173333e-07	1.3112433167719998e-06	2.4366225805099997e-06	0.0	6.05692909472e-07	9.961277302886667e-06	2.048521121023333e-06	2.9154819574000007e-06	9.23253390598e-07	0.0	5.9956171791666674e-05	0.0	0.0	0.0	3.2835993774033333e-06	1.641608977733333e-07	1.4601589438633331e-05	2.870299916893334e-07	0.0	9.73462286407667e-07	3.314919730996667e-06	9.935941595166668e-08	0.0	0.0	0.0	2.7937646135966663e-07	4.92116962209e-06	6.051596728076668e-06	0.0	0.0	3.15343815959e-06	4.27579827398e-06	9.89987123992e-07	0.0	3.5510698796466666e-05	2.0324177051700003e-06	0.0	0.0	1.9086570924266664e-07	1.2212287125546668e-06	4.970543124266665e-07	1.652692939506667e-07	5.9799797685466655e-06	0.0	4.03977302599e-06	1.4269930527366668e-07	0.0	1.2089250183573332e-06	0.0	0.0	0.0	6.176102317443335e-07	0.0
