	10369.Gastrectomy	10673.Gastrectomy	10733.Healthy	10354.Healthy	10183.Healthy	10519.Healthy	10463.Healthy	10037.Healthy	10647.Healthy	10341.Healthy	10360.Gastrectomy	10784.Healthy	10114.Healthy	10751.Gastrectomy	10132.Healthy	10297.Gastrectomy	10563.Gastrectomy	10056.Gastrectomy	10618.Healthy	10791.Gastrectomy	10554.Gastrectomy	10068.Gastrectomy	10208.Healthy	10258.Healthy	10599.Gastrectomy	10486.Healthy	10291.Gastrectomy	10340.Healthy	10105.Healthy	10558.Gastrectomy	10176.Gastrectomy	10304.Healthy	10672.Gastrectomy	10794.Healthy	10537.Healthy	10509.Gastrectomy	10659.Healthy	10060.Healthy	10623.Gastrectomy	10395.Gastrectomy	10197.Healthy	10455.Gastrectomy	10433.Gastrectomy	10782.Gastrectomy	10457.Gastrectomy	10319.Gastrectomy	10064.Gastrectomy	10025.Healthy	10234.Gastrectomy	10703.Gastrectomy	10742.Gastrectomy	10317.Healthy	10257.Gastrectomy	10207.Healthy	10058.Healthy	10250.Healthy	10850.Healthy	10684.Healthy	10562.Healthy	10451.Gastrectomy	10355.Gastrectomy	10080.Healthy	10106.Healthy	10112.Gastrectomy	10696.Gastrectomy	10048.Healthy	10156.Gastrectomy	10215.Healthy	10690.Gastrectomy	10192.Gastrectomy	10423.Gastrectomy	10465.Healthy	10219.Healthy	10632.Healthy	10540.Gastrectomy	10741.Healthy	10378.Healthy	10302.Healthy	10574.Gastrectomy	10776.Healthy	10807.Healthy	10107.Healthy	10501.Gastrectomy	10538.Gastrectomy	10244.Healthy	10231.Healthy	10166.Gastrectomy	10246.Healthy	10104.Gastrectomy	10189.Gastrectomy	10167.Gastrectomy	10680.Gastrectomy	10657.Healthy	10036.Healthy	10357.Healthy	10243.Gastrectomy	10100.Healthy	10543.Healthy	10698.Healthy	10226.Healthy	10205.Gastrectomy	10342.Gastrectomy	10321.Gastrectomy	10487.Healthy	10701.Healthy	10810.Gastrectomy
M00272	8.821777530866668E-6	9.138611820833332E-5	1.0674306860473333E-5	2.5657141623133334E-5	1.0945833123620003E-5	1.322389599842E-5	4.248130499888666E-5	1.992994837256E-5	4.7980099603200014E-5	4.3180814465333335E-5	3.3125116766E-5	1.5851451097546664E-5	1.3281236616733333E-5	3.371188627373333E-5	4.874656005978E-5	2.9137030412739996E-5	3.3139576500126665E-5	4.045209416083333E-5	5.156569581232E-5	9.3345665718E-6	6.253100739718664E-5	1.7012148214433337E-5	5.01198577489E-5	1.4172913863999998E-5	9.009015604153335E-5	2.043595346258E-5	6.824171129873333E-5	1.1740965604459998E-5	1.456256034711333E-5	8.511344626473333E-5	5.341864311580001E-5	3.690415895014667E-5	1.1136280038533334E-5	8.506870151873332E-6	1.2798755699746666E-4	3.6587308226954E-5	2.0475450642478004E-4	1.62182936559E-5	4.2221158184633335E-5	3.480351116183334E-5	1.4774857336966667E-4	8.023516150379999E-5	2.1237000993433336E-5	6.162012817913333E-5	1.784364547132E-5	1.2290042079266667E-4	1.0912564808E-5	2.1877131145949336E-5	5.471600914692E-5	3.1566851994E-5	8.729228963033334E-5	2.431883481964667E-5	1.6765021521033334E-5	3.4726638902493335E-5	4.942958880027333E-5	7.539936507145333E-5	4.905584998756666E-5	9.968576618666667E-6	4.675075964166666E-6	1.2121964947033332E-5	3.440703210102667E-5	1.1335198980906667E-4	3.2484851643640005E-5	2.1282721572813335E-5	5.5560886239039996E-5	4.796563281602667E-5	7.272833687966669E-5	1.0040793530333332E-4	6.172125822333334E-5	1.3795812503320002E-5	4.660125891909332E-5	1.4272311087639998E-5	3.448040739609333E-5	1.1945915596466667E-5	4.3335266126420005E-5	4.934151101626666E-5	2.8946348084166664E-5	3.0435212523626667E-5	1.6216321558023334E-5	1.2265501715272001E-5	7.735305743326666E-5	5.723179710095998E-5	2.5432519589433334E-5	1.7283885897833333E-5	1.0579714377133332E-5	5.4955122534233335E-5	7.499620421740001E-6	2.83029954125E-5	5.049318866951332E-5	2.93725526884E-5	1.0093546770526667E-4	3.0836615454693334E-5	6.777949663172667E-5	2.1310752048606665E-5	2.7066038354433332E-5	3.462319259493333E-5	3.3565552844939995E-5	1.6920936770673335E-5	4.3336495731500005E-5	2.823282364127333E-5	2.300160814471333E-5	4.434091061266667E-5	7.011468753493332E-5	3.9241820068666666E-5	1.050314236406E-5	1.3955979426153332E-5
M00151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.603531343075E-7	8.7758595299875E-8	1.41068644565E-7	9.03783715435E-8	6.2945905338375E-7	2.8559234020250003E-7	4.18588960444E-7	0.0	0.0	0.0	0.0	2.0885419489975E-6	0.0	7.7410479841125E-6	0.0	1.596423011875E-7	0.0	0.0	0.0	5.6481976928875006E-8	0.0	0.0	0.0	3.4354173662E-7	0.0	0.0	0.0	4.1825264884E-7	2.60127555595E-7	3.7610834136750003E-7	0.0	4.6520841378125E-8	0.0	1.309023597625E-7	0.0	7.4283266519E-7	0.0	1.23839618207625E-7	0.0	0.0	5.5259872408E-7	0.0	4.8777410527875E-8	2.4760741828675E-5	0.0	0.0	0.0	7.21616486475E-8	5.6353664443875E-7	0.0	0.0	0.0	0.0	0.0	1.4400928443375E-6	1.1314156105887499E-7	3.1985508540875E-7	0.0	0.0	1.6171213864625002E-7	5.205944947E-8	0.0	0.0	7.6987219980125E-8	0.0	8.7114463413875E-8	0.0	1.3672715093450002E-7	0.0	0.0	0.0	0.0	1.1478333384762499E-7	5.0709909596625E-8	0.0	4.8027246625125E-7	0.0	0.0	1.6233449977E-7	9.9361856461375E-7	0.0	1.4656428389375E-7	0.0	0.0	7.8631908528375E-8	0.0	0.0	0.0	2.0357787000125E-7	0.0	0.0	1.5052176257125E-6	0.0	0.0	0.0	1.07178307816375E-5	0.0	0.0	1.976833583525E-7
M00273	8.887109305303333E-5	3.606205555983334E-4	1.5917950495433335E-4	2.827037346673333E-4	1.0656641012493332E-4	1.5215842661466666E-4	3.3437387091900006E-4	1.238871141513333E-4	2.2038475851033333E-4	2.4465384818299997E-4	1.3390894260266665E-4	8.59147361771E-5	1.9695696812833334E-4	1.8249322857233333E-4	3.31352679876E-4	2.2629802025433336E-4	1.644745166793333E-4	2.4001745934400001E-4	3.666729560243334E-4	9.21113299453E-5	2.824751366543333E-4	1.96789346223E-4	4.0181743059600005E-4	9.836499077829999E-5	3.333061236676668E-4	1.7086873123366665E-4	3.63391997616E-4	1.3888794990033333E-4	2.2577029612600002E-4	2.604139566013334E-4	2.805286157043333E-4	2.18221809075E-4	2.7407976276866663E-4	5.5547519579766664E-5	7.606524939989999E-4	1.8385319495166667E-4	5.928738349736667E-4	2.5489634650166667E-4	1.4430738178433333E-4	1.8964945387500002E-4	2.707252890683334E-4	1.6360955137733336E-4	2.32620705361E-4	2.470797095816667E-4	1.05573642565E-4	3.7115342485233337E-4	1.7010182746133334E-4	2.844871948546667E-4	1.8050258227E-4	1.59950751413E-4	1.92438287963E-4	2.0648716576133333E-4	1.4639303001933333E-4	1.8568513610700001E-4	2.1039232629766665E-4	3.2879976039433334E-4	3.39393359208E-4	1.19591901462E-4	1.1028835434633332E-4	1.55570765974E-4	1.7583093238966667E-4	4.1126192280866667E-4	1.81585197696E-4	1.50159356618E-4	2.5185901821366663E-4	3.686771961483333E-4	3.526954342300001E-4	2.5145737348633335E-4	2.01713694508E-4	2.0097378833533333E-4	4.4005061591866675E-4	9.149222371306666E-5	1.7284308926433334E-4	1.691822430743333E-4	3.2610119097733337E-4	3.6431358904133335E-4	2.35671558421E-4	1.9002040044566667E-4	2.30916635817E-4	1.1407065888866665E-4	1.9939209809766669E-4	5.306551389263333E-4	1.0459870826333335E-4	2.2714616835966669E-4	1.31109131788E-4	1.2232281703166665E-4	8.722707591723334E-5	1.6939195980533337E-4	3.140908058436667E-4	1.5688916539600002E-4	3.215711007273333E-4	1.68985694415E-4	2.67054590791E-4	2.59723712566E-4	3.3719858627900004E-4	3.0449225246533337E-4	4.479350146543333E-4	1.83415529339E-4	2.4712548698433334E-4	3.18017193657E-4	1.3941369048666667E-4	3.1093167995533327E-4	1.55041452552E-4	1.99075204799E-4	7.898095865076667E-5	7.595183557336667E-5
M00394	2.78804535599785E-4	2.58003731696175E-4	1.6879192216150526E-4	2.31304745897725E-4	1.39063363558725E-4	2.1847051667682E-4	2.2062329573531252E-4	1.801881097628575E-4	2.2909457241105253E-4	2.094272444551975E-4	3.63145067902875E-4	1.3745823458756224E-4	2.034386179798025E-4	1.7036164983435002E-4	2.2851562820977754E-4	2.698767547081575E-4	2.119614538353925E-4	2.1771839408053501E-4	2.2716279975775003E-4	1.8833166048125999E-4	2.3855172659185253E-4	2.0600456890125003E-4	2.7018706041135E-4	2.1351349275157498E-4	2.3863321526362502E-4	2.0436595763748022E-4	2.64572632599355E-4	3.2725905328702496E-4	2.4266199751232198E-4	2.1524357490852497E-4	2.4868599320514997E-4	2.392832833561575E-4	2.0954217031272503E-4	1.416570609727125E-4	3.699654636535E-4	2.051640722173325E-4	3.145870891924775E-4	3.2007944245788253E-4	2.7394405484702496E-4	1.8913985991095002E-4	2.3782257375450002E-4	2.0200480999335E-4	2.6359477941187003E-4	2.1251040899174998E-4	1.6315265117519998E-4	3.9393386831625E-4	1.6307888240066148E-4	2.0591122195435003E-4	2.6947170977609E-4	2.0437089704214998E-4	2.5160227910605003E-4	1.9463091579932754E-4	1.9782098155132253E-4	2.5560604730513997E-4	2.4407151954425E-4	2.318796983280525E-4	1.693284235593225E-4	2.4268126005796E-4	1.8078210109002501E-4	1.77194633142675E-4	2.5701263942123003E-4	3.2956895204435007E-4	2.0156231814391499E-4	1.714640394373675E-4	2.483541767655425E-4	2.675862350050225E-4	2.6057392127117496E-4	2.395141209233E-4	3.16761970306E-4	2.173776058710575E-4	2.904074288068E-4	1.7520404625088004E-4	1.83022979803935E-4	2.362244768569E-4	2.2905543241877503E-4	3.9989516385500004E-4	2.21878940939305E-4	2.6298757743194E-4	2.492290918819875E-4	1.9327088637511377E-4	2.0594377610677503E-4	2.49619342893675E-4	2.3251211617805002E-4	2.3355495269692875E-4	2.0723478836005426E-4	2.3528331249774998E-4	3.317124067367975E-4	1.90840840908425E-4	2.0944790885214998E-4	2.3143357207989996E-4	2.65772119177825E-4	2.1658307726775E-4	2.4295799376140002E-4	2.0375380198018749E-4	2.6457925259903753E-4	3.2089151410242503E-4	2.0390959011931252E-4	2.113855588171775E-4	2.52922373169275E-4	2.4340854665740825E-4	2.4673657371097245E-4	2.727766190002825E-4	2.42831093551875E-4	1.98653997330075E-4	1.57961599444405E-4	1.79689247706415E-4
M00152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.126805969222222E-8	3.9003820133277774E-8	6.269717536222223E-8	4.0168165130444446E-8	2.7975957928166664E-7	1.2692992897888891E-7	2.425192591141111E-7	0.0	0.0	0.0	0.0	1.7344931047233334E-6	0.0	3.4404657707166666E-6	0.0	1.8953267385333335E-7	0.0	0.0	0.0	2.510310085727778E-8	0.0	0.0	0.0	1.9944327109044446E-7	0.0	0.0	0.0	2.551091181547778E-7	1.1561224693111111E-7	3.730713046566667E-7	0.0	2.0675929501388888E-8	0.0	5.817882656111111E-8	0.0	3.3014785119555557E-7	0.0	5.50398303145E-8	0.0	0.0	2.4559943292444443E-7	0.0	2.16788491235E-8	2.2178945703411106E-5	0.0	0.0	0.0	3.2071843843333336E-8	2.5046073086166664E-7	0.0	0.0	0.0	0.0	0.0	1.6455182839555555E-6	5.0285138248388886E-8	3.2013206286833335E-7	0.0	0.0	7.187206162055556E-8	2.3137533097777776E-8	0.0	0.0	3.421654221338889E-8	0.0	3.8717539295055554E-8	0.0	6.076762263755557E-8	0.0	0.0	0.0	0.0	5.1014815043388887E-8	2.25377375985E-8	0.0	5.588077348472222E-7	0.0	0.0	7.214866656444444E-8	4.4160825093944445E-7	0.0	6.513968173055556E-8	0.0	0.0	3.4947514901500005E-8	0.0	0.0	0.0	9.047905333388889E-8	0.0	0.0	1.0341250871711113E-6	0.0	0.0	0.0	4.763480347394445E-6	0.0	0.0	8.78592703788889E-8
M00031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.95102658688E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00153	2.59815283021E-4	1.15605426555E-4	1.039275010805E-4	1.4881112362E-4	1.5959751348600001E-4	1.8539821301800002E-4	9.651605866525001E-5	1.484287161915E-4	1.3032851732550001E-4	1.483190339555E-4	3.1575898861550003E-4	1.79429310547E-4	1.250993435905E-4	2.08340405223E-4	1.8243340847700002E-4	9.45580927711E-5	1.509094865515E-4	1.1860531403000001E-4	2.236135676645E-4	2.37976773374E-4	1.783105501215E-4	1.1395556192649998E-4	1.32705371506E-4	2.167297076835E-4	2.814067454225E-4	1.0971058044149999E-4	9.184940401755E-5	2.068104612825E-4	1.47207947308E-4	4.4459890612049996E-4	2.3028877026750003E-4	7.443137279804999E-5	8.989232277005E-5	1.6086177274549996E-4	2.532286686385E-4	1.27467141348E-4	1.4656683425000002E-4	3.888937210755E-5	2.6987219493400003E-4	1.66671852022E-4	3.03400996555E-4	2.4525484516E-4	1.446304774845E-4	2.2226561946249999E-4	1.95707824661E-4	2.3348575859350002E-4	2.0932114079050002E-4	1.299726933845E-4	3.2665201675E-4	1.891711680675E-4	3.0716306387800006E-4	1.411123916295E-4	1.54494964965E-4	2.437528317865E-4	2.71425315396E-4	8.817548668495E-5	2.1253626322100002E-4	1.7871454698600002E-4	1.6657142076450003E-4	1.277306245235E-4	2.25004478391E-4	9.534788127155E-5	1.5361009915449997E-4	1.78277326334E-4	1.76393852253E-4	7.25244730336E-5	2.868844368035E-4	2.6840355639749997E-4	2.773568716935E-4	9.714449892025E-5	3.177701670595E-4	1.849194472885E-4	1.64123300369E-4	1.1648062271570002E-4	2.50890634917E-4	2.40808255664E-4	1.005867765365E-4	2.0444618692050002E-4	1.74046356273E-4	1.022203791217E-4	4.2850343239900007E-4	2.6035590202850005E-4	2.185574758325E-4	1.0653856851149999E-4	1.949982274345E-4	3.7886486666800003E-4	4.891895592105001E-4	1.7053319368050003E-4	2.129013824945E-4	1.621684949585E-4	1.9101817894950001E-4	1.76586213175E-4	1.5736387641999999E-4	8.9928876564E-5	1.2410516969900003E-4	2.3959964534300002E-4	1.0530734871949999E-4	1.5614362453850004E-4	1.45852845839E-4	1.5950655924799997E-4	1.522566219765E-4	1.59905134358E-4	2.520550203365E-4	1.36968713923E-4	2.084634989595E-4	2.3567000074550001E-4
M00274	3.822723375053332E-6	9.405611369903334E-5	4.4772615025566666E-5	1.7290692447000002E-4	3.3475047134966666E-5	1.8926503104866667E-5	5.3430948588366664E-5	4.2911291151699995E-5	2.553433973856667E-5	6.198034868946666E-5	2.7538840645933333E-5	1.9165236215366668E-5	5.638930929653333E-5	3.64137673049E-5	9.571254935400002E-5	1.049737430109E-5	4.2447455827033334E-5	3.03041462709E-5	1.856599244486667E-4	2.8292757912833333E-5	5.647377354303333E-5	9.679219735773334E-6	2.243367358803333E-5	5.5955148045733335E-5	1.6779008048833327E-4	4.321076595653333E-5	7.441213545186667E-5	2.4283269925133336E-5	1.8147479207266666E-5	9.38583799524E-5	3.1596829643000005E-5	3.1137981953533334E-5	7.137068958816666E-5	7.577257591896667E-6	4.675050619123333E-5	1.80090830896E-5	9.111209933833335E-5	7.86472067934E-6	5.814231543173334E-5	6.236857715493333E-5	3.2422489188933335E-4	1.6881623459700005E-4	2.8265342828666664E-5	8.895523632243333E-5	3.0172405240866666E-5	5.5505279885733335E-5	6.380458639683333E-5	5.447047529553333E-5	2.5659709283100002E-5	5.7699862614966664E-5	1.329375477073333E-4	1.9239847322399998E-5	1.15492808491E-5	1.1669953726199999E-5	9.841269356906667E-5	3.85085713415E-5	1.2828609126266664E-4	4.7175468544300014E-6	2.37882357877E-5	4.962869894263334E-5	3.5405239737466665E-5	8.859340549499999E-5	3.16484641099E-5	7.25876990579E-5	3.171394172663333E-5	7.495217790246667E-5	1.7747689651533333E-4	1.6028790961733334E-4	5.549196054986668E-5	1.0562843182166666E-5	1.0075408584313334E-5	1.9603627801066665E-5	1.9694906035966665E-5	2.06351939172E-5	1.91280497074E-4	1.53286913034E-4	3.4081191764933334E-5	3.80265294071E-5	7.846442653883333E-5	2.3167149313033336E-5	2.1778212977166666E-4	2.3312200370566666E-4	3.42103729349E-5	2.97684142946E-5	1.1714755318633334E-5	1.3830210447933334E-4	1.22869829178E-5	3.659943553263334E-5	1.691539796796667E-4	3.4987685828766664E-5	8.560120317603333E-5	2.2990670409766667E-5	4.34446436545E-5	1.6195158139066664E-4	4.55028017393E-5	5.474487928676667E-5	2.9015119911233333E-5	2.5400285461166665E-5	3.09624535015E-5	6.521319318163333E-5	2.325057195473333E-5	2.8565614325433333E-5	1.3047067679166667E-4	7.635195272773334E-5	1.79311148958E-5	1.5474328432366665E-5
M00032	0.0	0.0	0.0	8.62610801286E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.62972133881E-5	0.0	0.0	3.3233650364449996E-5	0.0	0.0	2.3820803369149998E-5	0.0	4.810986822365E-5	0.0	0.0	0.0	1.996413723825E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8841611337175004E-5	0.0	0.0	0.0	1.7609677449749998E-5	0.0	0.0	0.0	0.0	5.028616748975E-5	0.0	2.514185717675E-5	6.562415012195E-5	0.0	1.8115787952900002E-5	0.0	1.0838666309949998E-4	1.141250947569E-5	0.0	1.27121305827E-5	0.0	1.3374483402280005E-5	0.0	0.0	0.0	0.0	1.191820160588E-5	0.0	1.0876409303934999E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3568364760050004E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1354256381274998E-5	0.0	0.0	0.0	1.0432112791549999E-4	0.0	4.2852946972850005E-5	0.0	0.0	0.0	0.0	9.55915708599E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00033	3.5626675019E-4	3.95541162589E-4	2.51731662817E-4	2.6531490958E-4	0.0	3.79728993026E-4	3.65217666844E-4	0.0	3.30903134571E-4	3.386216568270001E-4	3.25634566307E-4	0.0	3.11777484134E-4	2.8137959813E-4	0.0	4.2782695599E-4	3.48721459655E-4	3.1842352382499995E-4	2.86083211864E-4	3.4050711622E-4	3.7873840884199985E-4	0.0	3.48924321854E-4	0.0	3.8018470921E-4	3.25129022003E-4	3.54668292827E-4	4.999363329690001E-4	3.7622250382E-4	3.4203175574E-4	3.74277131638E-4	0.0	3.39965804387E-4	2.36775980911E-4	5.218924935179999E-4	3.14692242648E-4	0.0	3.59024790062E-4	3.73670488355E-4	2.7702107205400004E-4	0.0	2.84681061208E-4	3.695659758730001E-4	3.3895220195999994E-4	2.78778369871E-4	4.17079305102E-4	2.80134740871E-4	3.36439886322E-4	4.0109842494E-4	3.2530203329500003E-4	2.83190622936E-4	0.0	0.0	3.97860958298E-4	3.91716299091E-4	3.37942046875E-4	0.0	4.00650206745E-4	2.84542203989E-4	3.21119410579E-4	4.19528810666E-4	4.62611942143E-4	3.26082731682E-4	2.89627707339E-4	3.8656045309099987E-4	3.49968419649E-4	3.53183274536E-4	3.10280279435E-4	3.7032519564E-4	3.13793146299E-4	4.070627692190001E-4	0.0	3.0832557393900003E-4	3.68887964991E-4	0.0	4.50801824391E-4	3.37111382105E-4	3.926630444E-4	3.82902724278E-4	3.13674694565E-4	2.80471840476E-4	0.0	3.4772558901500003E-4	3.72039182452E-4	3.32000027809E-4	3.89320186131E-4	4.17324636486E-4	0.0	2.70773671663E-4	3.4807146307199994E-4	4.17006441769E-4	3.79220483961E-4	3.10520979587E-4	0.0	3.907621327840001E-4	4.02327827675E-4	0.0	3.92642091497E-4	3.82283198682E-4	3.70681895866E-4	3.62454930893E-4	4.04850908882E-4	3.2912316057200005E-4	3.47181454796E-4	0.0	3.81576952088E-4
M00275	3.347965621666667E-5	3.8683480284533336E-4	6.97801783151E-5	1.060412734352E-4	8.996837894646667E-5	5.7051493609233335E-5	2.0827108080166668E-4	1.2610743321866667E-4	9.752539254843332E-5	1.0965081226779999E-4	1.0170722584546666E-4	4.123079732266667E-5	6.71473869898E-5	2.1835098753633336E-4	1.1278937269783332E-4	7.377927808136668E-5	5.948568325589999E-5	8.487346492376667E-5	2.4145507032099998E-4	4.137392360956667E-5	1.8760770445133332E-4	8.030764420663334E-5	8.11051582225E-5	8.232373242833333E-5	4.15494437369E-4	3.81278698004E-5	1.0045902697376665E-4	3.944860442766667E-5	4.477674881183333E-5	4.995045546943333E-4	1.2419417092613335E-4	1.5074451364166668E-4	4.423534859186667E-5	3.340671146043334E-5	1.8859927923066668E-4	5.179021609746667E-5	1.3814287410806667E-4	7.188474428153334E-5	9.744737337856668E-5	8.124787472053333E-5	2.888898307616667E-4	1.5530364933699997E-4	1.0814615881776667E-4	2.186685102E-4	6.465953219186666E-5	1.3586385092153333E-4	4.555398909966667E-5	9.804900757076667E-5	9.813227722936669E-5	7.30044851434E-5	3.0598286024000005E-4	3.669524945316667E-5	4.4159146211199996E-5	5.5442372662166665E-5	3.4079674166266665E-4	9.560913984513334E-5	2.3289373996966667E-4	2.8322439184733334E-5	8.383723296613334E-5	6.336018933153334E-5	7.560670789216667E-5	3.0445467186066667E-4	7.271204053029999E-5	1.2456591104003333E-4	6.276465205146668E-5	1.8399700690666665E-4	1.331310951496E-4	3.7668411301933327E-4	9.156174437996667E-5	4.667022903883334E-5	5.359913483903334E-5	3.47426839985E-5	7.079996733506667E-5	5.166392852533333E-5	1.6989257747100002E-4	1.9584530536633331E-4	6.545868440803333E-5	6.428733841023334E-5	4.002477624596667E-5	7.46922029687E-5	3.5932515485400003E-4	3.75800958571E-4	1.1494567757083333E-4	6.647838163896667E-5	7.564098531813333E-5	1.0095086750996667E-4	3.1520149857999995E-5	2.3796662921166665E-4	1.4098921479600003E-4	1.0928026213933332E-4	1.87831460013E-4	8.231897593016667E-5	8.484145925046666E-5	4.414139540573333E-5	1.5251439547026667E-4	8.38592735647E-5	2.7670454761766667E-4	1.1351184706856665E-4	1.0819076623726666E-4	6.249925438036668E-5	5.8230252521500004E-5	1.3296121310536668E-4	1.7073711099900002E-4	1.9703186968266667E-4	4.4207382041666666E-5	6.248400196293334E-5
M00154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.819955319255172E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.578757141862069E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00034	3.94488556243E-5	9.136719142675E-5	5.011577350445E-5	7.130747461837501E-5	4.8522041308500004E-5	7.885379568225001E-5	4.33872178223E-5	7.08266455669E-5	8.015179557525E-5	5.01000801806E-5	6.42303273797E-5	4.5300066171449996E-5	9.97152628805E-5	8.48050956051E-5	1.05600425135E-4	7.6641842681025E-5	7.549466202737501E-5	5.67208443208E-5	9.1714538812875E-5	4.17582580121E-5	6.63360882177E-5	6.6612946346725E-5	7.8514631043E-5	8.47397325376E-5	9.30206125976E-5	7.70025487325E-5	7.595818644895E-5	9.05664608644E-5	8.0006980242025E-5	1.14274557615E-4	8.06192474944E-5	8.153125911455E-5	5.8320900987099995E-5	4.1053051258499996E-5	2.1008240330549997E-4	7.478516566372499E-5	9.500486135044999E-5	6.594009086025E-5	5.69613987155E-5	7.02740236006E-5	1.87809228802E-4	6.296537346325E-5	7.3791381472E-5	9.151316058337501E-5	5.14614701505E-5	6.486698896405E-5	5.334120553265E-5	7.9401154372425E-5	6.23431951998E-5	6.9313386076E-5	6.318487321800001E-5	7.462763279535E-5	6.707295849004998E-5	3.6865964313E-5	1.32407084387E-4	3.92132869359E-5	1.09657619063625E-4	6.7402412566175E-5	5.61281311861E-5	6.936904975715001E-5	7.67038547095E-5	8.7101385347E-5	2.18357466286E-5	6.5637569354E-5	8.63296069394E-5	5.9434634809875E-5	1.15845631098E-4	9.569105495300001E-5	8.911928045387499E-5	7.501571924024999E-5	1.115008898275E-4	6.59369386433E-5	5.6033637142050007E-5	6.754599329775E-5	1.222331985725E-4	1.1298353063200002E-4	5.6478066691775E-5	6.35901341098E-5	7.31150885087E-5	4.2943530449649997E-5	9.32926367502E-5	1.3700603846525E-4	6.851303466075E-5	8.255319170405001E-5	6.33464582854E-5	6.7154442759225E-5	5.182015907245E-5	7.745622269879999E-5	9.1708847122E-5	1.08957285833E-4	7.169255545255E-5	7.03227135979E-5	6.413452290772501E-5	7.00000510495E-5	6.5473024032925E-5	5.68125658629E-5	1.010308193001E-4	8.736362960395E-5	3.57241137973E-5	8.26653209955E-5	9.17259799755E-5	8.632812911075E-5	9.076314814474999E-5	6.49192366241E-5	4.78469030616E-5	4.94415841323E-5
