	10776.Healthy	10850.Healthy	10543.Healthy	10246.Healthy	10156.Gastrectomy	10684.Healthy	10463.Healthy	10100.Healthy	10342.Gastrectomy	10357.Healthy	10234.Gastrectomy	10537.Healthy	10068.Gastrectomy	10304.Healthy	10701.Healthy	10197.Healthy	10486.Healthy	10132.Healthy	10680.Gastrectomy	10036.Healthy	10487.Healthy	10166.Gastrectomy	10317.Healthy	10183.Healthy	10791.Gastrectomy	10319.Gastrectomy	10208.Healthy	10554.Gastrectomy	10465.Healthy	10784.Healthy	10341.Healthy	10114.Healthy	10558.Gastrectomy	10215.Healthy	10794.Healthy	10056.Gastrectomy	10423.Gastrectomy	10207.Healthy	10112.Gastrectomy	10205.Gastrectomy	10354.Healthy	10741.Healthy	10632.Healthy	10107.Healthy	10696.Gastrectomy	10538.Gastrectomy	10623.Gastrectomy	10360.Gastrectomy	10258.Healthy	10673.Gastrectomy	10192.Gastrectomy	10657.Healthy	10064.Gastrectomy	10455.Gastrectomy	10433.Gastrectomy	10025.Healthy	10037.Healthy	10257.Gastrectomy	10060.Healthy	10297.Gastrectomy	10378.Healthy	10244.Healthy	10291.Gastrectomy	10647.Healthy	10243.Gastrectomy	10501.Gastrectomy	10250.Healthy	10519.Healthy	10540.Gastrectomy	10618.Healthy	10733.Healthy	10219.Healthy	10563.Gastrectomy	10104.Gastrectomy	10369.Gastrectomy	10574.Gastrectomy	10355.Gastrectomy	10058.Healthy	10176.Gastrectomy	10048.Healthy	10451.Gastrectomy	10751.Gastrectomy	10105.Healthy	10703.Gastrectomy	10599.Gastrectomy	10080.Healthy	10807.Healthy	10562.Healthy	10395.Gastrectomy	10742.Gastrectomy	10672.Gastrectomy	10321.Gastrectomy	10302.Healthy	10810.Gastrectomy	10167.Gastrectomy	10659.Healthy	10231.Healthy	10509.Gastrectomy	10690.Gastrectomy	10457.Gastrectomy	10698.Healthy	10782.Gastrectomy	10340.Healthy	10189.Gastrectomy	10226.Healthy	10106.Healthy
M00593	5.229399999999999e-09	4.49467e-08	3.5043333333333334e-08	1.0155e-07	3.861341333333333e-07	4.850900000000001e-07	1.0924603333333334e-06	0.0	1.1249266666666668e-06	2.669826333333333e-07	1.7404599999999996e-06	2.412563333333333e-06	2.3148086666666667e-06	2.918243333333333e-07	2.514066666666667e-07	0.0	1.0301866666666666e-06	7.5292e-08	4.1787400000000014e-06	2.92255e-06	1.7198266666666664e-07	1.00971e-08	5.994200000000001e-08	1.6264073333333332e-07	1.9103833333333333e-06	2.452188e-07	8.4284e-06	2.4238046666666668e-06	1.4045766666666666e-07	4.656733333333333e-07	2.324846666666667e-06	1.33358e-07	2.7882366666666662e-05	1.83546374e-05	0.0	1.6130811666666667e-06	6.1435566666666675e-06	5.401e-07	1.5848566666666664e-07	1.0494666666666669e-06	5.3789e-08	0.0	8.090919999999998e-07	2.2244766666666665e-06	9.90769e-07	1.23371e-07	7.750929999999998e-07	3.2689932000000007e-06	2.0806149999999999e-07	0.0	7.831353333333333e-07	0.0	5.658396666666666e-07	2.1306466666666667e-06	1.8827879999999999e-06	1.6984433333333334e-07	0.0	2.4195816666666665e-07	1.4349100000000002e-07	5.274560666666666e-07	4.471923333333333e-07	1.7268256666666665e-07	1.1900061999999999e-06	4.124164666666666e-06	4.709466666666667e-07	5.047713333333334e-06	1.1507322333333333e-06	4.904866666666666e-07	3.6385333333333334e-08	1.5953290000000004e-06	4.345467e-07	6.714266666666666e-09	6.021233333333334e-07	1.3898247333333334e-06	5.450706666666667e-07	4.048416666666667e-07	1.2976733333333335e-06	1.10349e-08	2.45303e-06	1.8232473333333327e-07	2.587656666666667e-07	7.4623000000000005e-06	1.1590565333333331e-06	1.985764e-06	1.19138651e-05	6.549439999999998e-06	9.691151933333333e-06	4.0691666666666657e-07	6.396986666666666e-07	3.2671433333333333e-06	2.45133e-07	7.9205e-06	1.9133466666666667e-07	1.8516266666666668e-06	1.33489e-06	0.0	6.952666666666667e-08	8.035476666666666e-07	5.783726666666667e-07	7.793266666666669e-07	3.2036700000000008e-06	7.7476e-06	1.11177e-08	2.4555056666666662e-06	2.1714823333333334e-06	2.0275633333333328e-07
M00473	1.534475e-07	4.09906e-06	0.0	2.3173349999999997e-06	2.48867e-05	0.0	5.407995000000001e-07	8.049910000000002e-07	1.1016364999999998e-07	0.0	2.23897e-06	3.14888e-06	1.294931e-07	0.0	0.0	4.7685489500000004e-05	2.314765e-07	1.9355225e-06	4.6875e-06	9.471515e-07	0.0	0.0	0.0	3.9593349999999986e-06	2.47468e-06	9.283860000000003e-06	3.36015e-06	1.6345849999999996e-06	0.0	3.79244e-07	2.8622350000000002e-06	9.547765e-07	4.054695e-05	4.988100000000001e-05	0.0	2.0097749999999997e-06	6.761345e-07	8.41188e-07	2.9606555e-07	0.0	2.211545e-05	1.4520203000000005e-05	3.72093e-06	0.0	1.0709575e-06	0.0	9.03112e-06	4.40091e-06	0.0	7.5974185e-06	2.602293e-07	1.944e-07	1.4336385000000002e-07	2.803345e-05	1.5779e-06	0.0	5.333764999999999e-07	1.3201400000000001e-06	8.613020000000002e-07	1.182925e-07	0.0	5.4514964999999994e-08	2.09101e-06	1.21329e-06	1.265714e-06	8.56553e-06	4.99968e-07	5.03918e-07	2.21668e-05	2.593355e-05	4.2609250000000004e-07	2.1091300000000003e-06	2.064505e-06	2.68484e-05	1.5627700000000002e-07	2.1823825e-07	3.49264e-08	9.23114e-08	1.211055e-05	0.0	4.3176800000000006e-08	7.63961e-06	0.0	1.0308255e-05	1.798255e-05	1.33391e-05	4.131665e-05	0.0	3.695065e-06	1.342001e-05	0.0	2.972015000000001e-05	2.024105e-06	1.220465e-06	2.17402e-05	0.0	2.288425e-05	0.0	9.889355e-06	2.551148e-06	7.2355449999999985e-06	1.95533e-05	0.0	6.687735e-06	0.0	5.921755e-07
M00232	1.6459402499999998e-07	4.365655e-06	2.58725e-08	3.4411375e-06	3.3561750000000004e-05	0.0	4.175200000000001e-07	5.864759999999999e-07	1.3104025e-08	0.0	0.0	3.78780625e-07	1.1090002499999999e-07	5.424025e-08	0.0	5.7184475e-05	1.7319062500000002e-07	2.373867e-06	0.0	1.09345425e-06	0.0	0.0	2.4083825000000004e-07	4.256303e-06	0.0	1.0562394999999999e-05	1.087385e-06	2.3378285e-07	0.0	4.5460575e-07	0.0	1.80971675e-06	0.0	1.6457075e-05	9.7413e-09	1.4693185e-06	4.44217e-07	4.943102500000001e-07	4.217905e-07	1.6362787499999998e-07	2.19432425e-05	7.335025e-06	2.6961025e-06	0.0	7.673410500000002e-07	6.983517499999999e-08	7.00197e-06	4.51482175e-07	0.0	1.67261225e-05	8.453642499999999e-08	3.3021485e-07	0.0	2.740046e-05	0.0	0.0	6.0197475e-07	9.345295e-07	7.322580000000002e-07	1.5401725e-08	0.0	3.6229e-08	2.61661475e-06	3.3812975e-07	1.9458325e-06	5.0877e-06	5.7501025e-07	2.9356785e-07	3.00652e-05	2.4155975e-05	4.090745000000001e-07	1.4890360000000004e-06	2.3900502500000004e-06	2.40285075e-05	7.0017e-08	6.9941175e-08	7.93684e-08	5.921375e-08	1.48366175e-07	1.660325e-08	1.4584875e-08	1.08265425e-07	0.0	8.294275000000001e-06	8.09236325e-06	7.169630000000001e-06	1.7631400000000002e-05	0.0	4.05778e-06	2.3806100000000002e-05	0.0	1.603625e-05	1.793017e-06	8.5053725e-08	1.6905325e-05	1.70738125e-06	1.5523422500000006e-05	2.7879925e-08	7.903339999999999e-06	1.91648575e-07	2.0671125e-06	1.1142227499999997e-05	0.0	2.1208685e-06	0.0	0.0
M00233	5.1291325e-06	2.204395e-08	8.194174999999998e-09	2.28834e-06	2.8485275e-08	2.54470175e-07	7.3156124999999965e-06	2.3284185e-07	1.6410625000000004e-06	4.0496875e-06	1.002265e-06	1.49743855e-05	1.111866e-06	2.4939679e-05	4.3434274999999995e-08	0.0	1.17414125e-07	6.3242e-07	2.8798e-08	8.755901975000001e-06	3.1230115e-06	1.375055e-07	7.082239999999999e-08	1.8012975e-08	2.909475e-08	2.0204775e-07	2.08843e-06	1.04589675e-06	1.6069449999999998e-07	0.0	2.703798e-06	2.767726e-06	1.81855275e-07	8.102562499999999e-08	0.0	9.81669e-07	1.679695e-07	8.164322500000001e-08	9.965295e-07	2.1337175e-07	2.0187885750000002e-06	0.0	2.4084225e-06	2.615955e-07	7.5213175e-07	4.4130325e-07	2.298823e-07	1.7914260000000004e-07	2.6239725000000004e-06	1.30541075e-05	1.6462627499999996e-06	1.00658e-06	2.274682e-07	5.8125774999999985e-08	4.782665e-07	1.53612525e-06	0.0	2.75672125e-06	4.5919325e-05	5.38353e-07	7.500437499999999e-06	6.03858825e-07	2.0256275e-06	1.8173655e-06	1.4193190000000004e-06	0.0	1.23163225e-06	1.0159285e-06	1.659e-07	7.801132499999998e-07	1.23593675e-06	7.205701749999998e-07	5.756565e-07	5.46334375e-07	2.47519e-08	8.2350075e-06	3.3116625e-08	1.19495e-06	6.576337499999999e-07	9.98931575e-06	3.7571e-06	7.109857499999999e-08	1.636738375e-06	1.415235e-07	3.22096875e-06	6.550937499999999e-05	2.299225e-07	1.3206624999999998e-06	9.42989e-07	2.0609650000000003e-06	2.8547502500000008e-06	0.0	7.0804e-06	1.0329475e-07	5.308472499999999e-07	1.184178075e-05	1.51522875e-06	6.558995e-07	5.8276699999999997e-08	2.9744165e-07	1.18887325e-06	1.08896375e-07	3.346145e-06	1.197388e-07	1.8130255e-06	2.3212565000000003e-06
M00596	1.92733825e-05	2.6208942e-05	2.536505e-05	0.0	1.45213075e-05	9.7604475e-06	2.16543e-05	1.470781725e-05	2.931925e-05	2.38534e-05	6.2801125e-06	9.087312e-06	2.7073625000000006e-05	8.343895e-06	1.5713432999999998e-05	1.42736037e-05	1.18012125e-05	1.4163263250000007e-05	9.88469e-06	2.532195e-05	4.345605e-06	5.712395e-06	8.046110000000001e-06	0.0	5.1459900000000005e-06	2.600745e-06	6.711810000000001e-06	1.63635e-05	1.26587235e-05	2.8512910000000014e-05	3.9631725000000004e-05	1.0076765e-05	1.626115e-06	1.33333e-05	1.3653447e-05	1.099507e-05	4.7149887500000015e-06	1.19505e-05	5.2876045e-07	1.853779e-06	1.0925095e-06	2.102475e-05	1.441815e-05	2.60354125e-06	9.8869125e-06	1.44464675e-05	7.4946675000000015e-06	4.3578550000000005e-06	2.35145425e-05	1.255261e-05	1.7976e-05	1.2148804999999995e-05	7.284984999999999e-06	2.0426480000000007e-05	7.3091425000000005e-06	2.1556750000000007e-05	2.43062e-06	1.4146725e-05	9.02478e-06	4.504495e-06	2.0656675e-05	1.210374e-05	2.28584e-05	2.4732875e-05	9.565725e-06	1.7774807500000002e-05	1.11619e-05	1.06392375e-05	1.28416e-06	2.1602962499999997e-05	2.16817275e-05	1.103041e-05	1.80554e-05	8.802075e-06	9.0974e-06	1.41577e-05	1.47558e-05	4.60896e-06	1.8836824999999997e-05	2.1176675e-05	1.3114515e-05	2.54342e-05	8.37664e-06	1.460019575e-05	1.6332997499999994e-05	9.505365e-06	2.49256225e-05	1.5208064999999999e-05	2.77141725e-05	2.5244407500000002e-05	3.403815e-05	7.410223500000003e-06	4.7606675e-06	7.892425000000001e-06	2.98045e-06	7.80828e-06	1.348716e-06	4.004385e-06	1.079621e-05	1.3127692500000001e-05	5.8870675e-06	1.76733725e-05	1.0172215e-05	1.526525e-05	2.5173075e-05	1.9456925000000002e-05
M00475	5.4355225e-08	1.2527835e-06	0.0	1.4629585e-06	1.3273795e-05	0.0	0.0	1.5808565e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.498485e-05	0.0	1.182218e-06	2.5663322e-06	3.673300000000001e-07	0.0	0.0	3.827195e-08	2.4669400000000003e-06	0.0	5.0965905e-06	8.67216e-07	0.0	0.0	1.9203115e-07	0.0	6.86635e-07	0.0	2.256875000000001e-05	0.0	7.86475e-07	6.113574999999999e-08	4.45657e-07	2.23231e-07	0.0	6.95e-06	0.0	9.97118e-07	0.0	2.758455e-07	0.0	3.3973705e-06	2.2041345e-06	0.0	5.8846449999999984e-06	8.389725000000001e-08	1.0392275e-07	0.0	1.1049460000000004e-05	0.0	0.0	2.3312545e-07	6.010055e-07	2.690009e-07	9.09623e-08	0.0	0.0	8.991134999999998e-07	4.747625e-07	1.058881e-06	2.665885e-06	7.199279999999999e-08	9.296625e-08	1.324158e-05	1.3845775e-05	1.0490875e-07	4.635315e-07	1.3398420000000002e-06	1.101286e-05	0.0	2.100545e-07	6.165325e-08	5.7031049999999986e-08	4.31131e-08	0.0	0.0	5.4903255e-06	0.0	5.17187e-06	1.13797e-05	1.986729e-06	1.7784450000000002e-05	0.0	2.5621050000000003e-06	5.566895e-06	0.0	9.961485e-06	7.163569999999998e-07	1.21123795e-06	6.771715000000003e-06	0.0	8.227639999999997e-06	0.0	5.86325e-06	4.1215800000000006e-08	0.0	1.0971889999999997e-05	0.0	3.3315250000000007e-06	0.0	0.0
M00234	2.649597666666667e-06	1.5678527e-06	4.76745e-06	2.047989533333333e-06	2.0742070000000007e-05	6.327706666666666e-06	2.859683333333333e-05	1.5957449999999996e-06	1.7129633333333333e-05	1.3839933333333331e-05	3.078223333333333e-06	5.821653333333333e-05	8.525273333333334e-06	7.689696666666666e-07	2.022756e-06	4.0929896333333335e-05	2.0688866666666668e-05	5.1974133333333324e-06	1.419194666666667e-05	1.4296166666666669e-05	6.9841733333333326e-06	4.200989999999999e-06	1.5204036666666669e-05	2.748676666666667e-06	4.2907466666666665e-06	1.1487316666666666e-05	4.971573333333333e-05	5.274193333333334e-05	7.58444e-06	1.2008016666666668e-05	2.173163333333333e-05	8.509293333333332e-06	1.804454666666667e-05	2.394542e-05	5.393023333333334e-07	7.307833333333334e-06	2.3397933333333332e-05	1.20074e-05	7.904236666666666e-06	6.777583333333333e-06	1.0614176666666666e-05	1.0298486666666666e-05	8.424499999999999e-06	9.952953333333332e-06	1.5345433333333334e-05	3.934273333333333e-06	1.2886933333333334e-05	5.178706666666667e-06	3.378836666666666e-07	1.2847123333333334e-05	6.548129999999999e-06	1.6266950000000002e-05	2.198573666666667e-05	2.013859666666667e-05	1.2340726666666666e-05	1.1766526666666667e-05	9.128113333333334e-06	6.565323333333333e-06	2.9233966666666668e-05	5.8475033333333325e-06	1.9091066666666667e-05	4.399673333333333e-06	1.8248766666666667e-05	3.384253333333333e-05	3.77178e-05	6.3539466666666665e-06	2.447453333333333e-05	8.412963333333332e-06	1.7596490000000006e-05	1.9616896666666667e-05	7.0188133333333325e-06	6.576239999999998e-06	6.12702e-06	2.3248436666666667e-05	6.5278099999999986e-06	4.58266e-06	1.104163e-05	2.4193533333333334e-06	2.1463166666666668e-05	1.642615e-05	1.246957e-05	8.440663333333334e-06	1.1670599999999995e-05	9.477456666666666e-06	2.755053333333333e-05	4.185560000000001e-05	1.965318333333333e-05	9.44253e-07	1.1926433333333333e-05	1.8052966666666668e-05	9.8708e-06	1.576103666666667e-05	1.0696226666666667e-05	2.996756666666667e-06	1.6548333333333332e-05	5.6989466666666674e-05	9.112803333333333e-06	1.2721943333333333e-05	1.2956506666666666e-05	4.8393033333333326e-06	1.746574666666667e-05	1.7889543333333333e-05	7.626943333333333e-06	6.591923333333333e-06	1.4207603333333334e-05	1.600333333333333e-05
M00477	3.0910960000000005e-08	3.518725e-06	3.86258e-08	3.563315e-06	2.62906e-05	0.0	4.172076999999999e-08	7.884869999999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.637415e-06	0.0	8.88214e-07	0.0	0.0	9.07858e-08	5.7762350000000015e-06	0.0	7.491085000000002e-06	3.561560000000001e-07	1.164945e-07	0.0	1.7180824999999998e-07	0.0	1.3695535e-06	0.0	1.3198100000000005e-05	0.0	1.117346e-06	1.066289e-07	7.247320000000002e-07	0.0	0.0	1.5101415000000007e-05	0.0	1.5220765e-06	0.0	9.46678e-07	6.13054e-08	6.504562e-06	6.793215e-07	0.0	1.21778e-05	0.0	3.45806e-07	0.0	2.349483000000001e-05	0.0	0.0	4.39907e-07	1.900012e-06	6.61768e-07	0.0	0.0	1.0719910000000001e-07	1.822595e-06	2.286725e-07	3.3701350000000004e-08	2.53014e-06	1.251565e-07	4.652215e-07	3.51875e-05	3.212105e-05	2.30099e-07	1.703615e-06	2.114346e-06	2.38539e-05	0.0	0.0	0.0	7.7687e-08	4.36355e-08	0.0	0.0	9.270660000000003e-08	0.0	1.2064795e-05	8.247955e-06	4.9074e-06	1.1338402500000005e-05	0.0	0.0	7.879788199999999e-06	0.0	1.108436e-05	1.0247620000000001e-06	1.6105604999999998e-07	3.37501e-05	0.0	1.5197015e-05	0.0	1.2432435e-05	1.7679579999999995e-07	0.0	1.0081805e-05	0.0	3.344005e-06	0.0	0.0
M00115	2.06814e-05	6.46576e-05	3.48106e-05	1.13937e-05	3.84493e-05	2.13816e-05	4.50883e-05	1.76739e-05	5.15445e-05	4.11744e-05	2.28325e-05	2.0602e-05	3.33235e-05	6.786799999999998e-06	2.69375e-05	7.67582e-05	2.35285e-05	4.30521e-05	3.9515e-05	5.78238e-05	4.275140000000001e-05	1.25813e-05	2.77026e-05	9.85796e-05	2.59115e-05	2.3356e-05	3.66754e-05	3.53264e-05	1.90124e-05	3.87515e-05	7.83297e-05	3.21031e-05	5.99087e-05	6.133359999999999e-05	2.9195900000000006e-05	3.99847e-05	8.239910000000001e-06	2.2459e-05	2.62748e-05	1.67378e-05	3.30116e-05	2.26978e-05	3.1685e-05	8.779770000000001e-05	1.92437e-05	4.52582e-05	2.64968e-05	1.0973e-05	1.84099e-05	0.000114766	3.45646e-05	8.34841e-06	3.72149e-05	5.13168e-05	1.79088e-05	4.15106e-05	3.23555e-05	2.22929e-05	1.52832e-05	1.12988e-05	4.2325600000000014e-05	1.76332e-05	3.94684e-05	4.50518e-05	2.4604e-05	3.94363e-05	3.45942e-05	2.10398e-05	3.78259e-05	4.40886e-05	4.45014e-05	1.71679e-05	6.092890000000001e-05	4.55216e-05	1.505e-05	4.31225e-05	2.80827e-05	5.33619e-05	3.60665e-05	2.77572e-05	2.17609e-05	3.940760000000001e-05	1.79961e-05	5.30796e-05	3.54074e-05	4.5709399999999986e-05	5.29071e-05	2.78164e-05	1.57413e-05	6.47445e-05	5.98181e-05	2.91021e-05	1.7943199999999998e-05	1.47731e-05	3.09286e-05	1.16552e-05	3.64553e-05	2.15731e-05	2.2401e-05	3.14552e-05	2.10398e-05	5.26555e-05	2.3066100000000006e-05	4.41226e-05	4.73508e-05	2.98715e-05
M00236	4.1034499999999995e-05	5.030346666666667e-06	5.744983333333335e-05	1.49425e-05	5.49738e-05	4.697803333333334e-05	0.00015598566666666665	9.687393333333334e-06	0.000137551	0.00012030593333333333	8.489436666666666e-05	0.00032810166666666666	7.855979999999999e-05	0.00011765826666666664	1.6325479999999993e-05	2.4824656666666663e-06	5.5896466666666676e-05	5.811360000000001e-05	0.0001075394	0.00014290203333333336	8.075106666666668e-05	2.456850000000001e-05	7.6352e-05	1.278051e-05	3.296236666666666e-05	9.182956666666664e-05	0.00014580466666666667	0.00023476266666666665	2.75988e-05	4.37467e-05	0.00015719566666666667	7.423546666666666e-05	0.00017032733333333333	0.00012520113333333333	7.4557166666666655e-06	6.71926e-05	0.00010592126666666666	7.01e-05	2.13404e-05	3.41982e-05	2.559583333333333e-05	5.54537e-05	6.40812e-05	3.080806666666667e-05	8.729253333333334e-05	8.09561e-05	5.182766666666667e-05	4.387243333333334e-05	4.049996666666666e-05	0.0003441433333333333	6.408843333333333e-05	9.912683333333333e-05	0.00010336213333333334	3.27517e-05	6.420980000000001e-05	9.718163333333333e-05	4.000363333333333e-05	3.94479e-05	0.00027322933333333337	4.21533e-05	0.00013375883333333332	2.998036666666667e-05	0.00011505763333333332	0.00013226403333333332	0.00010491426666666666	5.9838666666666674e-05	0.00012085983333333333	5.382866666666668e-05	3.415226666666667e-05	4.473836666666667e-05	3.766513333333334e-05	3.445843333333333e-05	8.019663333333333e-05	5.875556666666668e-05	2.652043333333333e-05	0.00010122306666666667	7.494783333333334e-05	5.8102433333333335e-05	0.0001018521	0.00013646233333333333	6.147033333333333e-05	8.586173333333335e-05	5.099206666666666e-05	4.6357766666666665e-05	0.00015250033333333331	0.0002553596666666667	0.00010259306666666664	3.5411100000000004e-05	6.0547966666666664e-05	0.0001345857	0.0001287486	5.4823333333333334e-05	7.018716666666666e-05	2.795603333333333e-05	6.974583333333332e-05	0.0002763656666666667	1.2624866666666667e-05	6.233229999999999e-05	5.9748999999999986e-05	3.39468e-05	6.578923333333334e-05	9.721023333333333e-05	5.9183133333333326e-05	6.05157e-05	0.00010365646666666668	8.848956666666667e-05
M00357	1.2493501333333332e-06	0.0	3.1416036666666667e-06	1.3069966666666666e-07	4.819503333333333e-07	2.23642e-07	1.11997e-06	2.8385966666666666e-07	2.6162466666666667e-06	2.91377e-06	6.98935e-07	1.1815933333333332e-07	5.142899999999999e-07	5.1405999999999995e-06	0.0	0.0	4.035746666666667e-06	4.853633333333333e-07	2.7595549999999997e-07	2.02402e-06	6.265796666666666e-06	5.806166666666666e-07	1.0283523333333333e-06	0.0	2.383226666666667e-07	6.321786666666667e-07	9.98651e-07	3.69351e-06	0.0	5.457883333333333e-07	1.993205e-06	2.866084e-07	3.064843333333333e-06	1.1986516666666669e-06	2.16958e-06	2.61506e-07	0.0	6.208373833333333e-07	1.5668966666666665e-05	2.59406e-06	2.9347700000000007e-06	0.0	2.0059566666666667e-06	4.565500000000001e-07	2.727703e-06	2.9981433333333334e-06	1.9580266666666667e-06	7.349776666666667e-07	2.5413700000000004e-06	1.2091201333333334e-06	3.503626666666667e-06	1.0082456666666668e-06	3.330493333333333e-07	0.0	3.67409e-06	2.3847916666666667e-06	4.009533333333333e-07	9.262366666666668e-08	1.5233066666666663e-06	1.1138695000000002e-06	2.005653333333333e-06	1.48936e-07	0.0	7.613008333333334e-07	3.14916e-07	6.382809999999998e-06	1.753979e-06	6.343486666666668e-08	3.693305833333333e-07	1.0028956666666667e-06	2.802543333333333e-06	6.55736e-07	6.893876666666666e-06	0.0	0.0	2.961706e-06	1.4784966666666667e-06	4.800533333333333e-07	1.94106e-06	3.1403612999999994e-06	2.5190900000000003e-06	1.32886e-06	2.821748333333333e-07	3.77758e-06	9.258253333333332e-07	0.0	0.0	1.1586086666666667e-06	0.0	4.796196666666667e-07	3.132563333333333e-07	0.0	1.4317293333333333e-06	0.0	7.024266666666667e-07	1.3031966666666665e-07	0.0	2.743646666666667e-06	1.083902e-06	6.027483333333333e-06	5.088868333333332e-07	1.6453599999999997e-06	1.6808066666666667e-06	0.0	1.2972443333333335e-06	1.5803483333333338e-06
M00116	1.78321e-05	1.52998e-05	2.72648e-05	1.61429e-05	2.705e-05	4.68671e-06	2.44503e-05	9.83761e-06	6.29263e-06	7.2297699999999985e-06	1.28717e-05	6.35905e-05	2.74619e-05	9.50531e-06	2.97106e-05	7.818770000000001e-05	1.261e-05	1.66027e-05	1.642e-05	9.80472e-06	1.32602e-05	3.17967e-06	9.11755e-06	9.14297e-05	1.10331e-05	1.34287e-05	2.50244e-05	3.41495e-05	2.52621e-05	1.82015e-05	1.57316e-05	2.74683e-05	4.84005e-05	4.72802e-05	3.37246e-05	2.27675e-05	2.37422e-05	4.37139e-06	1.00713e-05	1.1888e-05	2.5884e-05	1.72601e-05	8.732239999999999e-06	1.31637e-05	1.08867e-05	6.992589999999998e-06	9.80859e-06	6.68069e-06	2.8290550000000013e-05	2.12048e-05	1.30653e-05	3.54471e-05	3.72083e-05	4.24816e-05	5.63025e-06	2.10386e-06	1.72563e-05	1.94703e-05	5.493380000000002e-06	5.13049e-06	3.83084e-06	1.8595e-05	1.6190899999999998e-05	2.48302e-05	2.7585900000000006e-05	1.83235e-05	1.93313e-05	5.28703e-06	2.88839e-05	3.37261e-05	2.29455e-05	7.9443e-06	2.09002e-05	3.52679e-05	8.38596e-06	1.15046e-05	8.63035e-06	5.10396e-06	2.02597e-05	6.97705e-06	1.47061e-05	2.85917e-05	4.73806e-06	3.69148e-05	3.87519e-05	1.38314e-05	5.83905e-05	2.20358e-05	2.2988800000000006e-05	4.0386e-05	9.43388e-06	2.56691e-05	3.75852e-06	1.6415e-05	1.88086e-05	1.52415e-05	2.87364e-05	2.44741e-05	1.162e-05	1.56772e-05	6.79608e-06	2.2732e-05	5.15768e-06	2.1259e-05	8.16029e-06	1.22348e-05
M00237	1.63909e-05	3.5218940000000005e-05	1.1231361999999997e-05	1.0024298e-05	6.89295e-05	1.526144e-05	5.639856e-05	8.415362e-06	3.723426e-05	3.1595459999999996e-05	2.44395e-05	9.693642e-05	3.058232e-05	5.412544000000001e-05	9.647878e-06	7.55369e-05	2.9485e-05	3.756356e-05	5.211476e-05	3.578346e-05	3.065986e-05	1.3277642000000001e-05	3.922744e-05	1.03876e-05	1.26304e-05	4.28226e-05	8.141426e-05	3.563284e-05	1.4660760000000001e-05	2.0532280000000002e-05	5.70235e-05	3.5494759999999995e-05	0.0001032464	8.027605999999999e-05	2.67656e-06	2.5270740000000005e-05	3.548126e-05	2.31011e-05	1.889363e-05	1.815118e-05	5.138502000000001e-05	6.80105e-05	2.2259900000000007e-05	4.099536e-05	3.510156e-05	2.796862e-05	3.328222000000001e-05	1.9123264e-05	1.4493139999999996e-05	7.807724000000001e-05	1.3104724e-05	4.1752600000000004e-05	1.823286e-05	6.597582e-05	1.847372e-05	4.3140119999999985e-05	1.62666e-05	2.238826e-05	8.676075999999999e-05	1.6203320000000006e-05	5.196472e-05	1.0032674000000004e-05	5.243082e-05	5.941138000000001e-05	3.322406e-05	3.814046e-05	5.748638000000001e-05	2.6468879999999995e-05	5.45181e-05	7.11525e-05	1.7319579999999998e-05	1.7652164000000002e-05	2.505656e-05	7.091081999999999e-05	1.4540326e-05	3.690958e-05	2.8182600000000007e-05	3.487064e-05	4.590119999999999e-05	5.311274000000002e-05	1.792646e-05	2.9474019999999994e-05	2.41877e-05	3.429952e-05	6.683161999999999e-05	9.554718e-05	7.583234e-05	1.0984942e-05	2.395772e-05	5.033852e-05	3.364538e-05	5.236584e-05	3.5482220000000005e-05	1.2671192000000001e-05	5.12166e-05	6.712580000000001e-05	3.793116e-05	2.793264e-05	3.749056e-05	2.388864e-05	5.824552000000001e-05	5.5294540000000014e-05	2.39235e-05	2.459246e-05	2.9484520000000003e-05	2.6680459999999997e-05
M00479	1.9383199999999998e-07	0.0	0.0	0.0	8.4815e-07	0.0	2.3913895e-06	0.0	5.131271499999998e-06	0.0	3.1916860000000008e-06	1.3336470000000001e-05	1.5766218500000001e-06	0.0	0.0	0.0	0.0	4.4522805e-06	0.0	0.0	0.0	0.0	1.84995e-07	0.0	0.0	5.946157e-06	4.92839e-06	6.1205050000000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.021804e-06	5.8662705e-06	2.4640046e-06	2.38198e-07	1.7348767999999996e-06	0.0	0.0	2.8338070000000004e-07	0.0	3.7916805e-06	0.0	4.323775e-07	7.430935e-07	0.0	0.0	0.0	1.7343839999999998e-05	1.56481e-05	0.0	0.0	0.0	0.0	0.0	8.027005e-07	0.0	0.0	0.0	7.849515000000001e-06	1.8787335e-06	3.2594375e-06	0.0	3.983272e-06	0.0	8.358929999999998e-07	3.56733135e-06	0.0	4.2577675e-07	0.0	0.0	0.0	0.0	1.8520011499999997e-06	0.0	3.611246e-06	5.9905e-07	3.4981650000000008e-06	0.0	0.0	0.0	0.0	1.45230555e-06	0.0	0.0	0.0	3.6708935e-06	0.0	0.0	0.0	0.0	2.8966585000000012e-06	2.49197e-05	0.0	2.4962295e-06	5.899561e-07	0.0	3.200082e-06	0.0	0.0	0.0	0.0	1.1250976499999998e-06
