	10776.Healthy	10850.Healthy	10543.Healthy	10246.Healthy	10156.Gastrectomy	10684.Healthy	10463.Healthy	10100.Healthy	10342.Gastrectomy	10357.Healthy	10234.Gastrectomy	10537.Healthy	10068.Gastrectomy	10304.Healthy	10701.Healthy	10197.Healthy	10486.Healthy	10132.Healthy	10680.Gastrectomy	10036.Healthy	10487.Healthy	10166.Gastrectomy	10317.Healthy	10183.Healthy	10791.Gastrectomy	10319.Gastrectomy	10208.Healthy	10554.Gastrectomy	10465.Healthy	10784.Healthy	10341.Healthy	10114.Healthy	10558.Gastrectomy	10215.Healthy	10794.Healthy	10056.Gastrectomy	10423.Gastrectomy	10207.Healthy	10112.Gastrectomy	10205.Gastrectomy	10354.Healthy	10741.Healthy	10632.Healthy	10107.Healthy	10696.Gastrectomy	10538.Gastrectomy	10623.Gastrectomy	10360.Gastrectomy	10258.Healthy	10673.Gastrectomy	10192.Gastrectomy	10657.Healthy	10064.Gastrectomy	10455.Gastrectomy	10433.Gastrectomy	10025.Healthy	10037.Healthy	10257.Gastrectomy	10060.Healthy	10297.Gastrectomy	10378.Healthy	10244.Healthy	10291.Gastrectomy	10647.Healthy	10243.Gastrectomy	10501.Gastrectomy	10250.Healthy	10519.Healthy	10540.Gastrectomy	10618.Healthy	10733.Healthy	10219.Healthy	10563.Gastrectomy	10104.Gastrectomy	10369.Gastrectomy	10574.Gastrectomy	10355.Gastrectomy	10058.Healthy	10176.Gastrectomy	10048.Healthy	10451.Gastrectomy	10751.Gastrectomy	10105.Healthy	10703.Gastrectomy	10599.Gastrectomy	10080.Healthy	10807.Healthy	10562.Healthy	10395.Gastrectomy	10742.Gastrectomy	10672.Gastrectomy	10321.Gastrectomy	10302.Healthy	10810.Gastrectomy	10167.Gastrectomy	10659.Healthy	10231.Healthy	10509.Gastrectomy	10690.Gastrectomy	10457.Gastrectomy	10698.Healthy	10782.Gastrectomy	10340.Healthy	10189.Gastrectomy	10226.Healthy	10106.Healthy
Actinomyces viscosus	0.0	0.0	6.83682149822e-05	0.0	0.0	0.0	2.08927870677e-05	1.85304786513e-05	3.48637240222e-05	0.0	0.0	2.89801423985e-05	3.3970437164e-05	6.7449066507e-06	0.0	0.0	0.0	0.000602588722025	0.0	0.0	2.35646440287e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.06985386614e-05	0.0	2.42456923583e-05	3.34113033955e-06	0.0	2.79709610766e-05	1.56820402493e-05	0.0	3.55179617931e-05	2.21436929125e-05	0.0	0.0	1.71908911787e-05	9.67637424901e-05	0.0	5.71768500697e-06	2.76274607067e-05	0.0	0.0	0.0	0.0	0.0	6.84797338187e-05	0.0	1.17714973304e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6426858634e-06	1.05353374431e-05	2.13622695877e-05	3.85024905621e-05	0.0	0.0	0.0	3.36317978131e-05	0.0	0.0	0.0	5.19130979788e-05	0.0	0.0	0.0	0.0	0.0	1.45050332443e-05	0.0	0.0	2.74099358787e-05	0.0	5.13838537638e-06	0.0	0.0	0.000110354051411	1.85786429001e-05	0.0	1.59459702345e-05	0.0	6.79877690871e-06	0.0	0.0	0.0	0.0	0.000158347198567	4.21342020693e-06	0.0	0.0	3.35968874542e-05	0.0	0.0	0.0	0.0	0.0	9.91670020013e-06	1.91087569058e-05
Aeromonas caviae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.49535922203e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.21970445185e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000397613554027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000541685563511	0.000111649734716	0.0	0.0	0.0	0.0	0.231901194807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aeromonas hydrophila	0.0	0.0	0.0	0.0	0.0	9.27018650246e-06	0.0	0.0	0.0	0.0	0.0	1.40241782738e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14980211005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.68944575818e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00103236485324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000115906356517	0.0	0.0	0.0	0.0	0.0	0.0147426380713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aeromonas salmonicida	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.20081204575e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000181364470241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101250203426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aeromonas veronii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.48192289129e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.39178778216e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.37834713969e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0144828802414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00178842121806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aggregatibacter actinomycetemcomitans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08630941022e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.88405647223e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aggregatibacter aphrophilus	0.0	0.0	0.0	0.0	0.0	0.0	9.52847232982e-06	9.64566637083e-06	3.64458614689e-05	0.0	0.0	0.000190285338096	3.03419928474e-05	0.0	0.0	0.0	0.0	0.0	2.33584153895e-05	0.0	0.0	0.0	0.0	0.0	4.28831497544e-06	0.0	6.48123996742e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.45250442293e-05	2.037255223e-05	5.28329221426e-05	4.78297533365e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.02905893345e-05	8.0566040008e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.5464854164e-05	0.0	0.0	0.0	0.0	1.26231804185e-05	0.0	9.26661898528e-06	0.0	0.0	7.41313196289e-06	0.0	0.0	0.000105499411348	0.0	0.0	0.0	0.0	0.0	0.0	1.41366223034e-05	0.0	0.0	0.0	0.0	1.51944133577e-05	0.0	5.42747149224e-05	0.0	0.0	2.20126734287e-05	0.0	0.0	0.0	5.3446452651e-05	0.0	0.0	0.0	2.90064848045e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.00403315022e-06	0.0	8.80797309264e-06	0.0	1.02158034786e-05
Aggregatibacter segnis	0.0	0.0	0.0	0.0	0.0	0.0	7.11210323458e-05	9.99556542446e-06	5.25103301216e-05	0.0	0.0	0.000173896253162	3.51735399928e-05	0.0	0.0	0.0	0.0	0.0	0.000116808424846	0.0	0.0	0.0	0.0	0.0	0.0	2.51402455986e-05	1.60811287333e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.42372276075e-05	2.25700433307e-05	0.0	0.000489621177865	1.92425601646e-05	0.0	0.0	0.0	0.0	0.0	0.000173406543078	4.51318292091e-05	0.0	1.13407528021e-05	0.0	0.0	2.06110009943e-05	5.1500899682e-05	0.000129489601767	0.0	1.14722438673e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.17702033403e-05	2.4730328382e-06	1.76615585644e-05	3.00588339213e-05	0.000382973050259	0.0	0.0	0.0	0.0	0.0	0.0	8.5530491039e-05	0.0	1.19499721972e-05	3.64764043382e-05	1.17381723236e-05	5.47424006126e-05	0.0	0.000167635339611	0.0	0.0	1.0775823064e-05	0.0	0.0	0.0	0.000117932638802	0.0	0.0	1.84665599053e-05	0.000173441678796	0.0	0.0	0.0	8.47112173117e-06	0.0	3.54826947535e-05	0.0	6.00013358583e-05	0.0	0.0	0.0	5.34885977324e-05	0.0	0.0	0.0	0.0
Akkermansia muciniphila	0.0	0.0	0.0017888532326	0.0	0.0	0.00182184194642	0.00011660705948	0.0	0.0	0.0	0.0131873614492	0.0	0.0	0.0	0.0	0.0	0.000118882033059	5.53151210301e-05	0.0	0.0	0.00123928942947	0.0	1.04656877566e-05	0.0	0.00411118955065	0.0	0.000153305567335	0.0102789861649	0.0303022269831	0.0	2.90206491189e-05	0.0	0.0145434058437	0.0	0.0	0.017015262199	1.20057743796e-05	4.61171763561e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00133269085455	3.10921951656e-05	0.0	6.73259902777e-05	0.0	0.00106129188171	0.00336983311375	2.55614461958e-05	0.000999851564495	0.000482223132048	0.000359047447451	0.0	0.0	0.0	0.000468974291909	1.44060140404e-05	0.0	0.000239363515006	0.00231067068743	4.69022446551e-05	1.41707169252e-05	0.0	0.0	0.00337674752942	0.0	0.000136226449071	0.0	0.0	0.0789636668296	1.21900707478e-05	0.0	0.0	0.0	0.0	0.00103044349563	0.0	0.0101772779467	0.0	8.00969187051e-05	0.0508811103536	0.0	0.0	0.0	0.0	0.0	0.00287885051729	0.0	0.000102315139627	0.0	0.000133527851017	7.13465252764e-05	0.0	0.0	4.55653478951e-05	0.0	0.0010932806264	0.0	0.0	0.0	0.00836691479477	7.52723278494e-05	0.0
Alicycliphilus denitrificans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92581131662e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alistipes putredinis	0.0	0.000119802720263	0.00324421521676	0.00125457629798	0.00141340561786	0.00429969310185	0.0	5.9115593471e-05	0.00677524996113	0.0	2.57277532299e-05	0.0	1.80619777035e-05	0.0	0.0	0.000131743072557	0.0353336309583	0.0	0.0155922050165	1.87951725759e-05	0.0365751892053	5.74302168651e-05	0.0110001228027	0.0	0.0213493259125	0.000154009823971	0.0108246649214	0.0131700732872	0.0201772740174	1.28913605871e-05	0.0089292482076	0.0307602332938	0.0102766035408	0.00540308420686	0.000208096131688	0.0468957626499	0.00113027845447	0.000400571822727	4.4823580651e-05	0.0291353799132	0.0	0.0158670948687	0.0195665318475	0.0	0.00941836064427	0.0080801848747	0.000724598265238	0.000198074260535	0.000261035801303	0.00330288303255	0.0188368069867	0.00995176166698	0.0	0.0209223240335	0.0268713820466	0.00595287912463	0.0	0.000245988270239	8.36200427714e-06	0.0197291698751	0.000389465940885	0.0	0.0165264125784	0.0184442941131	0.00960271210204	0.0457732236345	6.13206137294e-05	0.015975322036	0.0101540217153	0.00820487023103	1.00429191186e-05	0.0	0.0206115002076	0.000358634048943	0.0132044768753	0.0	0.00370960758501	0.00141140561452	0.00252100067207	0.0	0.0267593663212	0.0	0.0107709665346	0.0280652695361	0.00195464720145	7.41180169789e-06	1.26904621982e-05	0.0	0.0	0.0	0.0184590112231	0.00065219474682	0.00395690644379	0.0129201142606	0.000139935163994	0.0	0.00156726956542	0.0313239662213	0.00154815808018	0.0	0.00151390462016	0.0104920687909	2.35669179874e-05	0.055957244134	0.00652757686629	0.00273305820964
Alistipes shahii	0.0	0.0	0.000747067928347	0.0	0.00199853384096	0.00796810637197	5.17044375528e-05	0.000138990249163	0.00637657366125	0.00793051852689	0.00053045144904	0.0	0.0	1.55905980664e-05	0.00495625216148	0.00011436890225	0.00105760205449	0.0	0.00273152124008	1.0197800221e-05	0.00013618397738	0.00118408869529	0.00238527761308	0.0	0.00792159562506	0.000125342936644	0.00151279342898	0.00266132378641	0.0110723814247	4.1967218757e-05	4.63246980796e-05	0.0	0.0153476628229	0.00264204225586	0.000316142017511	0.00149917848872	1.27762791951e-05	0.00185791036973	0.00173885126853	0.00718812208853	2.09384415875e-05	0.00373753004552	0.00521897541021	0.0	0.00197278140241	0.00747780335762	0.00183892399778	0.000213577067162	0.000149962903714	0.00726044988466	0.0136413647927	0.00282900019122	0.0131471002614	0.00920250150835	5.02938286896e-05	0.000867736630164	0.0	9.88645996627e-06	0.0	0.000605557162755	2.49044185946e-05	0.0	0.00343617130018	1.24780824969e-05	0.00695195519082	0.00297541144196	0.0	0.00235820808154	0.00102408600475	0.0018362761534	6.53885027512e-05	0.000900994716909	0.00683711443573	7.96382962316e-05	0.00814585386352	0.0	0.00249395915344	0.000154291614637	0.0014066972438	0.0	0.00597738983428	0.0	0.0089712328691	0.00622529201453	0.000168622009163	8.04292407401e-05	0.0	0.00423202214791	0.0	3.15625136192e-05	0.00375810329866	0.00353864893042	0.00112594053176	0.00244407496565	0.000334071724981	0.0	0.00442717770837	0.00301847972052	0.00457472919951	0.000210494844747	0.00213425554393	0.00595883690762	0.000103224872063	0.0304059776197	0.00123418445413	0.00484006617425
Alistipes sp. HGB5	1.49541049842e-05	5.48800576053e-05	0.00177647261986	0.0	0.0	7.91450749466e-05	2.88110742016e-05	0.0	0.000382967890162	0.000542997420206	0.000198782891174	0.0	0.0	0.0	0.0	0.0	0.00691320786316	0.0	0.00038472684171	0.00102284691021	0.013533466123	0.0	0.000714216989111	0.0	0.000161449387772	1.29341453907e-05	0.000537185704885	0.00496266040581	0.00328762724914	0.000701557183989	0.00225866739838	2.47109544032e-05	0.00248799900877	0.000235285585571	2.09717449426e-05	0.00485232532989	0.0	3.25558674427e-05	0.012313393538	0.000223939964072	0.0225959635346	0.0	0.000773052674215	0.0	0.00878077314114	0.00139816163251	2.35562500744e-05	0.0004491393658	0.000170221494481	0.000267573668927	0.000160016094365	2.52627148417e-05	9.48526625568e-05	8.3435719492e-05	2.8014578994e-05	2.23854491442e-05	1.29944504308e-05	9.18165974273e-06	0.0	0.000377297828961	0.000127005908659	0.0	0.000165505839361	0.0	0.0	0.00659009773161	0.0	0.00175989595267	0.000156506750525	0.000235610197608	0.00306671313721	1.45524053123e-05	0.0113903611244	0.000492276644986	0.0	0.00187070637297	0.000411935598386	0.0	0.000215826786528	0.0	1.06550192761e-05	0.0	4.9520811986e-05	0.00447143077228	1.64843200068e-05	7.46954849725e-05	0.0	3.431541647e-05	0.0	0.00348707034132	0.000357082166498	0.000252798509188	0.000478528257269	0.00159240588504	1.41025426277e-05	0.0	0.00706241749818	0.0	0.000120016929472	0.000292055559351	0.000312964050811	0.000170153337662	7.13108815083e-05	0.000244907957798	0.000214122348826	0.00124918566619
Alloprevotella tannerae	0.0	0.0	0.0	0.0	1.05970193521e-05	0.0	0.0	0.0	0.0	0.0	6.7898696869e-05	2.10431642914e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000245681172573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0064489542e-06	0.0	0.0	0.0	0.0	0.0	1.18225186451e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.05304869587e-05	1.00511315252e-05	1.05272627085e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43284557754e-05	0.0	0.0	0.0	8.63963677709e-06	4.15469322019e-05	0.0	0.0	3.31673548996e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0436435444e-05	0.0
Anaerococcus hydrogenalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27839230113e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.83376470735e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anaerococcus lactolyticus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.48377515892e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anaerococcus prevotii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09444551249e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.41926968909e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anaerococcus vaginalis	7.66058421363e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.05192656774e-05	9.56995657403e-06	0.0	0.0	1.09772164154e-05	0.0	0.0	0.0	8.16170813105e-05	0.0	3.73403743906e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11443621442e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43488760085e-05	0.0	0.000116078008707	0.0	0.0	0.0	0.0	0.0	0.0	1.23433284722e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.53334161589e-05	2.3709581935e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anaerofustis stercorihominis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25533074368e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.79852851132e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.06696481908e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46231884642e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25793001778e-05	0.0	0.0	0.0	0.0	1.11931115396e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.26336292982e-05	0.0	0.0	2.75168077817e-05	0.0	0.0	0.0	0.0	0.0	0.0
Anaerostipes caccae	7.68512262152e-06	0.0	3.44199476978e-05	0.0054819547451	5.34491664125e-06	0.0	7.37591266794e-05	0.0	0.0	0.000139340921807	0.0	1.06137353598e-05	3.18757601272e-05	0.00175799332143	4.2632156918e-05	4.78893681089e-05	0.0	0.0	0.0	4.92038752597e-05	6.25421928036e-06	0.0	0.000349007339704	0.000236452067358	0.0	0.0	0.0	0.0	0.0	0.0	3.55156055485e-06	0.0001059391022	0.0	0.0	2.15553430501e-05	0.0	0.00012243188822	0.0	0.00437060570191	2.70668823602e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6954854321e-05	5.30128141858e-06	0.0	0.00106716267431	6.95660981289e-05	5.90146914842e-06	0.0	0.0	0.0	2.14199668099e-05	0.000250893160262	0.0	0.0	0.0	9.42656959611e-06	0.0	0.0	0.0	4.2469417333e-05	0.0	0.0	0.0	0.0	0.000571101524381	0.0	3.71485999846e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000439995095599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39232660532e-05	0.0	4.52879073124e-05	0.0	2.70871158885e-05	0.0	0.0	0.0	0.0	0.0	0.0
Anaerostipes sp. 3_2_56FAA	8.26241659373e-06	0.0	5.66624609444e-05	0.00031912625506	6.17807975672e-06	0.0	2.68245111364e-05	0.0	0.0	0.0	0.0	1.2268199482e-05	0.000247334910697	0.000173948276659	0.000140822232855	0.000212600557391	0.0	0.0	0.0	7.26870384252e-05	7.22912406751e-06	0.0	0.000424862530257	0.000220014235384	0.0	0.0	0.0	0.0	0.0	0.0	4.10517615923e-06	0.000159168011962	0.0	0.0	0.0	0.0	0.000248612655017	0.0	0.00533452065925	1.45500513764e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.58220144211e-05	6.12764269588e-06	0.0	0.000164736333981	0.0	6.82138740938e-06	0.0	0.0	0.0	4.79934898017e-05	0.000633554594726	0.0	0.0	0.0	2.02693564927e-05	3.84172389227e-05	0.0	0.0	0.000170590321991	0.0	0.0	0.0	0.0	0.00119510404304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17741861738e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00279387268215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.98971975431e-06	0.0	7.57174647061e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anaerotruncus colihominis	0.0	0.0	8.70711149057e-05	2.76330862802e-05	0.0	3.04870059105e-05	9.8650163366e-06	0.0	0.000115138181014	0.000174071604749	8.87791084512e-06	0.0	0.000121537089265	4.46194307208e-05	2.89184913181e-05	0.0	8.777437313e-05	0.0	4.93994499134e-05	9.72851369623e-06	0.00527897531798	4.45894270798e-05	0.0	0.0	0.000221123424522	0.000132860949251	5.65951797925e-05	3.99819512486e-05	7.16251574959e-05	1.33453180628e-05	7.3654848754e-06	0.0	1.53957810968e-05	3.45268449186e-05	0.00146488351749	1.11733490806e-05	1.21883351745e-05	1.33766965547e-05	3.0934668039e-05	0.000216405085857	3.99497757059e-05	0.0	0.000201673173621	0.0	0.000119128189067	0.000157824928242	0.0	0.000187961825798	0.0	0.0	8.21058017726e-05	0.0	5.5619473414e-05	1.22388964186e-05	0.000374099446022	5.74864425301e-05	0.0	4.71575041208e-05	0.0	2.19376096161e-05	1.1612517428e-05	0.000203809216291	4.71045569554e-05	1.19038610134e-05	0.000316496356328	5.02251541893e-05	8.46399507632e-05	6.6954973256e-05	1.23665721241e-05	2.30496532808e-05	1.03965713325e-05	0.000276545198911	0.000551932007759	8.66280377791e-05	0.000149802306354	0.0	3.99193141807e-05	4.20546743606e-05	1.10117105722e-05	9.53260848368e-06	0.000317403601428	0.0	2.03287197634e-05	0.000205796066581	0.0	0.0	0.0	0.0	0.0	0.0	0.000118322157431	0.0	3.64110692102e-05	6.32605337123e-05	1.44862852842e-05	0.0	7.76709349518e-05	0.000138774654994	7.39696177564e-05	0.0	0.0	4.16150858228e-05	6.53742489879e-05	0.000307353850985	5.45835179083e-05	0.0
