Module	10776.Healthy	10850.Healthy	10543.Healthy	10246.Healthy	10156.Gastrectomy	10684.Healthy	10463.Healthy	10100.Healthy	10342.Gastrectomy	10357.Healthy	10234.Gastrectomy	10537.Healthy	10068.Gastrectomy	10304.Healthy	10701.Healthy	10197.Healthy	10486.Healthy	10132.Healthy	10680.Gastrectomy	10036.Healthy	10487.Healthy	10166.Gastrectomy	10317.Healthy	10183.Healthy	10791.Gastrectomy	10319.Gastrectomy	10208.Healthy	10554.Gastrectomy	10465.Healthy	10784.Healthy	10341.Healthy	10114.Healthy	10558.Gastrectomy	10215.Healthy	10794.Healthy	10056.Gastrectomy	10423.Gastrectomy	10207.Healthy	10112.Gastrectomy	10205.Gastrectomy	10354.Healthy	10741.Healthy	10632.Healthy	10107.Healthy	10696.Gastrectomy	10538.Gastrectomy	10623.Gastrectomy	10360.Gastrectomy	10258.Healthy	10673.Gastrectomy	10192.Gastrectomy	10657.Healthy	10064.Gastrectomy	10455.Gastrectomy	10433.Gastrectomy	10025.Healthy	10037.Healthy	10257.Gastrectomy	10060.Healthy	10297.Gastrectomy	10378.Healthy	10244.Healthy	10291.Gastrectomy	10647.Healthy	10243.Gastrectomy	10501.Gastrectomy	10250.Healthy	10519.Healthy	10540.Gastrectomy	10618.Healthy	10733.Healthy	10219.Healthy	10563.Gastrectomy	10104.Gastrectomy	10369.Gastrectomy	10574.Gastrectomy	10355.Gastrectomy	10058.Healthy	10176.Gastrectomy	10048.Healthy	10451.Gastrectomy	10751.Gastrectomy	10105.Healthy	10703.Gastrectomy	10599.Gastrectomy	10080.Healthy	10807.Healthy	10562.Healthy	10395.Gastrectomy	10742.Gastrectomy	10672.Gastrectomy	10321.Gastrectomy	10302.Healthy	10810.Gastrectomy	10167.Gastrectomy	10659.Healthy	10231.Healthy	10509.Gastrectomy	10690.Gastrectomy	10457.Gastrectomy	10698.Healthy	10782.Gastrectomy	10340.Healthy	10189.Gastrectomy	10226.Healthy	10106.Healthy
M00390	0.0	0.0	0.0	0.0	0.0	1.884992e-07	0.0	0.0	7.721960000000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3908336e-07	0.0	0.0	0.0	0.0	0.0	1.2657208e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.842158000000001e-07	0.0	1.72904e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6756440000000003e-08	0.0	0.0	1.8541899999999997e-07	0.0	9.64772e-08	0.0	0.0	0.0	0.0	7.571820000000002e-07	0.0	0.0	0.0	0.0	1.1221936000000003e-07	0.0	0.0	2.4392400000000003e-08	9.94007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9330248e-07	0.0	7.029847999999999e-08	0.0	0.0	0.0	0.0	0.0	1.5952276000000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.696712e-07	0.0	0.0	0.0	0.0	0.0
M00270	1.149073e-06	8.213571000000001e-06	2.4591831749999997e-06	1.978877e-06	2.5908995e-05	3.179575e-07	8.105215e-06	2.3203447000000004e-06	8.02262e-06	4.7356875e-06	1.371779e-05	7.901452499999999e-05	1.27981725e-06	1.2757484999999999e-06	1.314596125e-06	6.1596975e-05	2.1327245e-06	1.0007294e-05	1.15225825e-05	1.03995575e-06	1.109086e-05	8.897175e-07	1.2165527e-06	3.85398125e-06	2.9993575e-06	3.265875e-05	6.3266925e-06	1.6599300000000002e-05	1.2217045000000001e-06	6.2031182500000016e-06	9.176456e-06	5.273015e-06	3.7918395999999995e-05	3.3535704425000003e-05	4.6021085e-07	8.475410000000001e-06	6.7085024999999996e-06	1.0634582499999999e-05	4.205905e-07	3.4388324999999997e-06	1.2809206249999996e-05	1.1798225e-05	4.2980305e-06	1.54864825e-05	9.120012500000003e-06	2.5377730000000004e-06	1.08124525e-05	6.291339e-06	1.2064127999999996e-06	2.00923125e-05	1.7513884e-06	2.41884125e-06	3.1709064999999994e-06	2.0532962625e-05	4.78188975e-06	2.5755601e-06	3.9876612e-06	1.89707125e-06	1.2958295e-06	4.37585e-06	8.5204045e-06	5.412504250000001e-07	1.584296e-05	1.2758517499999998e-05	8.511493399999999e-06	9.80802e-06	1.979675e-05	8.983392499999998e-07	1.957258275e-05	2.392121675e-05	9.983693249999998e-07	1.044477775e-06	6.561715e-06	2.091056275e-05	1.5262515e-06	7.9420075e-06	7.6638825e-06	1.3065993999999997e-05	1.7584172499999998e-05	1.13526925e-05	4.187355e-06	1.64845175e-05	9.4845525e-07	8.7039605e-06	3.65766125e-05	3.5194475e-05	2.919609625e-05	6.173962500000001e-07	6.0470399999999984e-06	3.7817827274999996e-05	3.493201e-07	2.15992125e-05	8.224502000000001e-06	3.71866925e-06	1.1367639249999997e-05	2.2517975000000002e-05	1.579204075e-05	8.620267499999999e-06	1.0442022500000001e-05	6.190442000000001e-06	7.7393735e-06	1.6071702499999997e-05	6.115275e-07	7.968210249999999e-06	5.20087775e-06	6.666262499999998e-06
M00391	0.0	0.0	0.0	0.0	0.0	7.328309e-08	0.0	0.0	3.774875e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.185198e-08	0.0	0.0	0.0	0.0	0.0	4.775014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6587479999999998e-07	0.0	1.3281639999999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.08246e-09	0.0	0.0	8.054022000000001e-08	0.0	3.52616e-08	0.0	0.0	0.0	0.0	4.558174000000001e-07	0.0	0.0	0.0	0.0	5.3862080000000015e-08	0.0	0.0	7.944899999999999e-09	3.672513e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.272804e-08	0.0	2.667637e-08	0.0	0.0	0.0	0.0	0.0	5.617978e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.051704e-07	0.0	0.0	0.0	0.0	0.0
M00150	9.96961e-07	6.793047499999998e-06	1.9182155e-06	6.7686075e-06	5.5597700000000005e-05	2.1429595e-06	1.0591931750000001e-05	2.4207075e-06	4.999763749999998e-06	6.4923019999999984e-06	2.8472175e-06	3.9821765e-05	4.291783499999998e-06	9.6765675e-07	7.487425e-07	9.2679775e-05	5.5868345000000015e-06	5.794387500000002e-06	9.6111475e-06	3.1341e-06	4.0993575e-06	9.392563e-07	3.7097775249999993e-06	1.2321432500000001e-05	5.4461349999999985e-06	1.79324e-05	1.7549152499999998e-05	1.8140102500000006e-05	2.308821275e-06	2.4532637500000003e-06	8.540605000000001e-06	5.683072500000001e-06	5.8729849999999985e-05	6.1819975e-05	4.6069775e-07	5.651135000000001e-06	1.7313970000000002e-05	6.139569999999998e-06	1.3830355e-06	2.6033575000000003e-06	4.4841575e-05	2.08730475e-05	4.8918525e-06	7.72558e-06	7.37742e-06	1.1150539750000001e-06	1.6666849999999998e-05	8.4303e-06	4.773858e-07	3.224155e-05	1.8290775e-06	8.192005999999999e-06	7.672827499999999e-06	5.0715e-05	5.813564249999999e-06	3.0180550499999997e-06	4.3078600000000005e-06	3.377015e-06	6.346057500000001e-06	1.5256129999999996e-06	3.76949975e-06	1.5722739999999999e-06	7.8670925e-06	1.254938e-05	2.8298682500000006e-05	1.488465e-05	6.364845e-06	1.9991945000000002e-06	4.8408075e-05	5.3806725e-05	2.5420305e-06	4.5671975e-06	5.36988e-06	4.17428e-05	2.79393075e-06	1.60563e-06	3.94644325e-06	8.7232025e-07	2.2751125e-05	5.831952e-06	3.618228e-06	2.1641774999999998e-05	2.8864030750000003e-06	2.033505e-05	5.0311525e-05	2.4132625e-05	6.380034999999999e-05	3.1111750000000003e-07	1.53006e-05	5.594485e-05	3.8648255000000004e-06	3.5395825e-05	5.807685e-06	4.439795e-06	2.9318725000000006e-05	1.8577475e-05	3.3761425e-05	3.8064425e-06	1.816525e-05	1.0190939999999999e-05	1.40015575e-05	3.2861225e-05	1.1969945e-06	1.14288475e-05	2.50276775e-06	6.7894600000000006e-06
M00271	8.547510000000001e-06	8.940170000000001e-07	1.60661e-05	7.358760000000001e-06	5.80148e-05	1.1891099999999999e-05	3.4487600000000005e-05	2.38162e-06	4.99618e-05	2.6438699999999998e-05	2.3988600000000003e-05	9.00846e-05	1.89313e-05	1.2557800000000004e-05	6.026270000000001e-07	5.14694e-08	2.6386e-06	1.18507e-05	1.42694e-05	5.837290000000001e-05	1.64842e-05	1.1618800000000001e-05	5.227910000000002e-06	1.12807e-06	2.36516e-06	5.93308e-05	1.5280999999999998e-05	3.6048000000000005e-05	9.36323e-07	5.298e-06	4.38483e-05	2.45178e-05	6.313619999999999e-06	5.5821999999999995e-05	5.61622e-07	2.38044e-05	1.8865766666666668e-05	2.88495e-05	1.43755e-05	9.58337e-06	2.38809e-05	2.33618e-07	1.6934e-05	5.73223e-06	2.72421e-05	1.42801e-05	2.35302e-05	6.206389999999999e-06	5.49881e-06	9.86716e-05	2.1744300000000005e-05	3.37008e-05	3.05383e-05	3.1038866666666665e-05	1.21928e-05	2.6892199999999996e-05	8.683580000000001e-06	1.1555799999999999e-05	4.07394e-05	1.7174000000000002e-05	3.82282e-05	4.55963e-06	3.37524e-05	3.0248000000000002e-05	1.6029000000000002e-05	1.52832e-05	4.3073100000000006e-05	1.21434e-05	3.76621e-05	7.62601e-05	6.074490000000001e-06	2.272e-05	2.32452e-05	2.9208200000000003e-05	1.0743099999999999e-05	2.5688200000000003e-05	1.91334e-05	1.4507599999999996e-05	2.7653600000000002e-05	3.4898000000000004e-05	1.54195e-05	1.18357e-05	8.44302e-06	1.93567e-05	5.10807e-05	0.00013108100000000001	2.89308e-05	5.61626e-06	7.339810000000001e-06	1.057e-05	2.09862e-05	5.342040000000001e-06	1.2671999999999997e-05	4.60501e-06	4.60901e-05	0.000148104	2.3033099999999998e-05	2.17194e-05	4.00578e-05	1.7096400000000004e-06	1.53541e-05	3.75321e-05	1.53361e-05	1.75489e-05	3.41438e-05	1.5069100000000001e-05
M00173	6.654681428571427e-06	1.7692328571428572e-05	7.035303571428572e-06	5.049454642857143e-06	5.765515e-06	6.345542857142858e-06	1.5941139999999998e-05	2.5805875e-05	1.34991025e-05	1.41931e-05	9.676616071428573e-06	3.916195e-05	8.6893675e-06	2.391747e-05	7.740848571428572e-06	1.7993728571428572e-05	4.09394415e-06	1.16219175e-05	6.481017500000001e-06	1.945305e-05	1.36776e-05	4.4648575e-06	3.2988549999999997e-06	5.678330000000001e-06	4.5205578571428575e-06	7.872056785714287e-06	1.2937125e-05	1.1081575e-05	6.354645000000001e-06	6.509800000000002e-06	2.06596775e-05	1.5707310000000002e-05	1.996433333333333e-05	1.3413591666666666e-05	5.950796000000001e-06	9.68892e-06	1.2125650000000001e-05	6.426934999999999e-06	3.2451220714285718e-06	4.514545e-06	2.546265e-05	8.005928571428571e-06	8.781075e-06	8.77908e-06	7.416087500000002e-06	7.655e-06	6.690237499999999e-06	4.1252317857142854e-06	5.6908325e-06	1.677025e-05	1.0459395e-05	7.1327099999999985e-06	1.04706175e-05	2.20070975e-05	4.725065e-06	1.4443099999999999e-05	8.284658499999999e-06	7.193392499999998e-06	1.5796525e-05	3.4363324999999998e-06	1.64403425e-05	4.307516785714286e-06	9.252695e-06	1.43072775e-05	1.4792425e-05	7.674045000000001e-06	7.981215e-06	4.6561928571428566e-06	1.965535e-05	1.598055e-05	1.1915900000000002e-05	5.1042525000000005e-06	1.6138225000000006e-05	1.7109875000000002e-05	2.55527375e-06	1.6122475e-05	8.5674925e-06	1.3087107142857146e-05	1.7588200000000002e-05	1.5059875e-05	5.541414999999999e-06	1.34825225e-05	5.2234175e-06	1.8537175e-05	1.4597825e-05	7.663792857142857e-06	2.4066275e-05	4.4680860000000005e-06	6.5750549999999985e-06	2.280322857142857e-05	9.694905e-06	2.1486950000000003e-05	6.304328571428573e-06	4.8187714285714275e-06	7.110645000000002e-06	1.0195013928571427e-05	1.90471e-05	6.8932849999999995e-06	8.166560000000001e-06	5.70361725e-06	5.723671428571429e-06	1.7283275000000003e-05	1.0655950000000001e-05	9.7390875e-06	1.923717857142857e-05	9.68941e-06
M00295	0.0	0.0	0.0	0.0	0.0	4.769235714285714e-08	0.0	0.0	4.5734714285714285e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.003371428571429e-08	0.0	0.0	0.0	0.0	0.0	2.6315857142857147e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.18835e-08	0.0	5.635985714285715e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2158642857142858e-08	0.0	1.9853598571428565e-07	0.0	0.0	0.0	0.0	6.288442857142857e-08	0.0	0.0	0.0	0.0	3.9458928571428576e-08	0.0	0.0	0.0	1.2524714285714284e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2497e-08	0.0	2.678774285714285e-08	0.0	0.0	0.0	0.0	0.0	5.327464285714286e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2354357142857143e-08	0.0	0.0	0.0	0.0	0.0
M00053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.63885e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8223900000000004e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00175	5.644866666666667e-07	8.368666666666667e-08	1.4403033333333334e-06	0.0	1.5609333333333334e-06	4.1451666666666666e-07	3.766033333333333e-06	9.755699999999999e-08	3.19651e-06	3.3345333333333334e-06	1.8164033333333333e-06	4.0644e-07	1.3226566666666668e-06	9.358100000000001e-07	5.8181666666666675e-08	0.0	1.3015126e-06	1.4355400000000002e-07	3.0040466666666666e-06	3.692566666666667e-06	1.7872299999999998e-06	2.31407e-07	5.741866666666667e-07	3.5856666666666665e-08	4.2851666666666666e-07	1.1799899999999999e-06	8.975266666666668e-07	3.195163333333333e-06	4.927033333333333e-07	8.361266666666666e-07	9.994866666666666e-07	3.107283333333333e-06	6.828266666666666e-07	9.946406333333333e-06	2.9140266666666666e-07	2.6705533333333336e-06	1.0130266666666669e-08	4.331433333333334e-07	1.3927799999999998e-07	3.9423666666666654e-07	4.839966666666667e-08	5.218999999999999e-07	6.655933333333333e-07	1.3797333333333333e-07	8.009100000000001e-07	9.886233333333333e-07	2.228093333333333e-06	1.4630466666666667e-06	1.7247366666666668e-06	2.17361e-06	8.497833333333333e-07	1.6114333333333331e-06	2.632452e-06	5.5243e-07	1.0337333333333334e-06	3.5829666666666664e-06	1.7755566666666663e-06	7.060033333333334e-07	1.9466299999999997e-06	8.245833333333333e-07	3.28204e-06	2.0222866666666666e-07	3.2919066666666666e-06	1.5503466666666667e-06	2.4957266666666662e-06	5.445633333333333e-07	3.7256999999999998e-06	1.6468866666666666e-06	4.994433333333334e-07	9.0787e-07	2.3493866666666666e-06	5.420333333333334e-07	2.2053466666666666e-06	7.799833333333333e-07	1.8032766666666668e-07	2.421833333333333e-06	1.6633733333333333e-06	4.682e-06	1.7533333333333332e-06	4.614066666666666e-06	6.362766666666666e-07	8.590566666666666e-08	1.31409e-06	4.517866666666666e-07	1.2833866666666666e-06	3.2442299999999997e-08	5.346966666666667e-06	0.0	0.0	5.059133333333333e-07	1.602863333333333e-06	4.382166666666668e-06	2.9319566666666664e-06	4.2426666666666665e-07	2.117456666666667e-06	1.3362399999999998e-06	7.449266666666667e-08	1.5329399999999996e-06	5.998766666666667e-07	4.180333333333333e-07	1.1626133333333334e-06	3.878966666666667e-06	1.7731933333333332e-07	5.485699999999999e-07	1.4431066666666666e-06	1.1443600000000002e-06
M00176	5.06376e-07	3.52858e-06	8.06321e-07	2.30269e-06	1.951984e-05	1.74298e-06	8.20853e-07	4.15228e-07	1.06261e-05	0.0	9.271386e-06	5.732140000000001e-06	7.358440000000001e-07	8.1376045e-06	0.0	4.8412600000000005e-05	5.124920000000001e-07	1.6456e-06	7.4679399999999995e-06	1.5107499999999999e-06	7.053365e-06	2.4454767000000003e-06	1.70985e-05	4.72164e-06	6.335040000000001e-06	7.1539599999999985e-06	1.906376e-05	2.59211e-06	2.147605e-06	4.55788e-06	4.59576e-06	1.8334200000000002e-06	3.138016e-05	2.670606e-05	1.4873645e-05	3.4899199999999995e-06	6.995489999999999e-07	2.7809500000000005e-06	7.79088e-07	9.52148e-07	1.28023e-05	1.9709600000000002e-05	7.14525e-06	8.221517099999999e-06	1.50899e-06	1.60431e-06	7.988939999999998e-06	5.248286e-06	2.2383765e-05	1.01485e-05	2.6421499999999998e-06	2.0156600000000002e-07	3.47261e-06	2.9367859999999998e-05	1.2488e-07	5.086566e-06	4.79085e-07	9.914610000000001e-07	1.938395e-06	6.38999e-06	1.0049891875e-05	1.32415e-07	3.4447300000000002e-06	2.3222999999999998e-06	1.87107e-06	1.0506400000000002e-05	9.68609e-07	1.56138e-06	2.024e-05	1.53438e-05	2.5967900000000004e-06	3.90504e-06	2.021684e-05	2.3163200000000002e-05	2.4543900000000003e-06	3.43121e-07	6.813689999999999e-06	1.40998e-07	1.54772e-05	1.42401e-07	3.816359999999999e-06	9.14086e-06	8.947950000000001e-07	2.22937e-05	2.1113960000000002e-05	7.455880000000001e-06	3.574336e-05	1.3771885e-05	3.17068e-06	4.006534e-05	1.66509e-06	1.5616760000000003e-05	2.08445e-06	3.849980000000001e-06	1.065366e-05	1.75378e-06	1.785008e-05	6.33292e-07	7.899e-06	5.3795800000000004e-06	7.66018e-06	2.19808e-05	0.0	9.045610000000001e-06	1.2667825e-05	1.3874100000000001e-06
M00055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51259e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1016399999999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.490933333333333e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.72751e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00298	3.2186694999999997e-06	2.7071450000000004e-07	1.0813115e-05	9.144005e-08	1.6395e-05	8.27065e-06	1.95069e-05	3.240636e-06	1.78222e-05	1.64981e-05	4.4948099999999996e-06	2.711812e-05	2.01504e-05	9.68005e-08	1.420695e-08	0.0	3.703195e-06	1.024601e-05	6.393555e-06	9.557031e-06	1.68081e-05	6.94185e-07	8.12845e-06	1.572365e-06	3.753915e-06	1.4255710000000002e-05	5.395135e-06	1.013537e-05	1.0532146000000002e-06	2.122622e-06	2.361905e-05	3.2083186e-06	2.37475e-06	6.715205e-06	5.432919999999999e-07	6.32127e-06	6.004170000000001e-06	8.354775e-06	1.3052539999999998e-06	3.1743099999999997e-06	9.89023e-07	7.9648e-07	6.623275e-06	1.939135e-06	1.0477885e-05	7.638385e-06	3.3137849999999997e-06	1.956085e-06	1.1049751e-06	9.542705e-05	1.2689750000000003e-05	1.5074994999999998e-05	6.16745e-06	2.3475149999999997e-06	9.27349e-06	9.6257e-06	8.432285e-08	3.128325e-06	8.503380000000001e-06	4.500580000000001e-06	1.253595e-05	6.105459999999999e-06	2.53049e-05	1.368785e-05	6.21535e-06	3.2310900000000004e-06	1.820585e-05	1.357746e-06	2.624015e-06	4.010755e-06	3.196029e-06	7.6209599999999984e-06	1.1875989999999999e-05	6.858125e-06	3.6582749999999997e-06	3.466400000000001e-06	8.398500000000001e-06	3.7134204999999997e-06	1.1486375e-05	1.9587550000000002e-05	8.96598e-06	7.831289999999998e-06	6.549925e-06	7.433065000000002e-06	1.56139e-05	1.08745e-05	5.850315000000001e-06	3.12223e-06	8.72293e-06	4.1491950000000005e-06	1.6596100000000002e-05	2.8603199999999997e-06	2.946513e-06	2.1245450000000003e-06	6.367919999999999e-06	1.2954855e-05	9.873555e-07	5.643520000000002e-06	4.18917e-06	1.366625e-06	5.8287e-06	8.3662e-06	3.8915649999999985e-06	1.282355e-05	7.997714999999999e-06	1.4137e-05
M00177	0.0	0.0	0.0	0.0	0.0	9.236425714285713e-08	0.0	0.0	5.381249999999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6846743896103895e-07	0.0	0.0	0.0	0.0	0.0	1.2959354545454548e-08	0.0	0.0	4.563161038961039e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8399922857142856e-07	0.0	1.617131298701299e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.024888311688312e-09	0.0	0.0	2.4435483116883123e-07	0.0	2.1420155844155847e-08	0.0	3.0573376623376617e-08	0.0	0.0	5.001254155844154e-07	0.0	0.0	0.0	0.0	6.793274675324674e-08	0.0	0.0	9.77207792207792e-09	2.407891298701299e-08	1.0070454545454544e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1875949480519476e-07	0.0	1.798816883116883e-08	3.514844155844156e-10	0.0	0.0	0.0	0.0	8.077484545454545e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0502575324675334e-08	0.0	0.0	0.0	6.559666233766234e-09	0.0
M00178	0.00011392583730769233	0.0001409315848076923	0.00012604756923076922	0.00011940022692307693	0.0001008421096153846	8.796531153846153e-05	0.00015454755192307695	0.0001078931346153846	0.00014956757692307694	0.0001267064576923077	0.00011594199423076924	0.00036552351346153845	0.0001438735807692307	0.0001399648480769231	0.00010981676269230767	9.330190576923076e-05	0.00010119292884615386	0.00012770975192307694	0.00011593481538461535	0.0001291324596153846	0.00012720877576923072	9.266235192307694e-05	0.00013183706730769232	0.00011602794038461538	0.00010294265115384615	0.0001330382382692308	0.0001951543076923077	0.0002111285826923077	0.00010332906057692309	0.00013201450426923082	0.00017050865000000005	0.0001311022788461539	0.00011187712692307693	9.598850384615385e-05	0.00010276604365384616	0.00011715449038461533	0.00017701361346153847	0.00010850568846153843	0.00011998942923076923	9.490226346153844e-05	9.675821538461536e-05	7.767795184615384e-05	9.658849038461535e-05	0.00013325671346153846	0.0001387590807692308	8.944121923076924e-05	8.953811346153845e-05	8.588324807692306e-05	0.0001480947173076923	0.00026230136538461535	9.113946923076924e-05	0.00017732961557692312	0.0001447368601923077	0.00010180888076923077	9.36951153846154e-05	0.00012073209999999995	0.0001137949788461538	0.00014014345000000006	0.0001710311692307692	6.138848846153849e-05	0.00015516153269230768	9.538278461538459e-05	0.0001737114653846154	0.00015906898076923078	0.0001337658057692307	0.00011047242499999998	0.0001733147942307693	0.00010128852115384615	0.00010048765384615384	0.0001165848826923077	0.00010025800384615385	0.00012769895192307689	0.00012335721538461535	0.00010763366538461538	0.00010061615576923077	0.00012797120326923076	0.00012379282884615386	8.622666153846154e-05	0.00013732531538461536	0.00014914847692307692	0.0001236211078846154	0.00012723356346153847	8.98824173076923e-05	0.00012131527692307696	0.0001521634076923077	0.00023999482500000006	0.00010895287326923077	0.00010812434615384618	0.0001600545942307693	0.00019092954807692304	0.000132187625	8.593269230769231e-05	9.651166538461535e-05	8.648046961538461e-05	0.00011740851153846152	0.00026856008846153843	7.850681346153847e-05	0.00013883553846153845	0.00010365143076923078	0.00012202086346153845	0.00012002153461538464	0.0001472007923076923	9.90780846153846e-05	9.15629576923077e-05	0.00013677764999999999	0.00014442142499999995
M00299	3.8733675e-05	4.2086025e-05	6.200675e-05	2.954574e-05	4.4417575e-05	2.43584e-05	6.5792425e-05	2.5416145000000002e-05	6.16856e-05	4.356467500000001e-05	3.3825875e-05	8.595402499999999e-05	5.26967e-05	2.40586675e-05	4.471161e-05	6.783309999999999e-05	4.1796125e-05	4.4914825e-05	3.3077175e-05	6.181100000000001e-05	3.5423175e-05	1.5938725e-05	2.56833e-05	5.14344175e-05	2.09494e-05	4.53478e-05	6.5478575e-05	8.9906075e-05	3.2439025e-05	6.40473e-05	6.072685000000001e-05	4.9516400000000006e-05	4.712768e-05	5.1986574999999986e-05	4.035623e-05	3.4850575e-05	3.5958675e-05	2.8524075e-05	2.84143875e-05	2.3796050000000007e-05	3.8550375e-05	2.708286e-05	3.228845e-05	1.21033875e-05	3.4358175000000004e-05	3.0602975e-05	2.9371375e-05	1.7778374999999994e-05	6.89702e-05	7.731377499999999e-05	3.5034375e-05	6.0371875e-05	5.4386075e-05	5.93321e-05	2.7649625000000002e-05	4.6527349999999994e-05	4.9252875e-05	3.231025e-05	3.3754825e-05	1.625485e-05	4.681277500000001e-05	2.7548575e-05	5.170805e-05	6.9393825e-05	5.45525e-05	4.992187500000001e-05	6.4275425e-05	2.7705e-05	4.6523775e-05	4.6529675e-05	4.7875725e-05	2.26306e-05	4.4302675e-05	4.9056125e-05	2.21644825e-05	4.4096925e-05	2.7499250000000006e-05	2.3798175e-05	5.095975e-05	4.42326e-05	4.12496e-05	5.202295e-05	2.236795e-05	4.7324125000000005e-05	6.5668575e-05	3.84629e-05	6.4783775e-05	4.0120375e-05	7.6014225e-05	4.990165e-05	6.519417499999999e-05	3.4426925e-05	1.7336150000000002e-05	2.1661900000000007e-05	3.8144175e-05	5.7124575000000004e-05	3.0274675e-05	4.8214975e-05	3.396075e-05	5.2153950000000006e-05	3.2776224999999995e-05	5.3359225e-05	2.60619e-05	3.7990675e-05	5.0430474999999996e-05	4.0172175e-05
